Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
11/16/2016 19:23, None, None,359.94,357.0673272,0,0, @
11/16/2016 19:23, None, None,2.38,359.5073272,0,0, @
11/16/2016 19:23,41.7869,-88.35698333,3.44,0.567327196,170.44,90, @
11/16/2016 19:23,41.78689667,-88.35698,357.06,354.1873272,286.13,90, @
11/16/2016 19:23,41.786895,-88.35697833,13.13,10.2573272,333.29,90, @
11/16/2016 19:23,41.78689333,-88.35697833,51.19,48.3173272,337.9,90, @
11/16/2016 19:23,41.78688833,-88.35698333,33.19,30.3173272,242.88,90, @
11/16/2016 19:23,41.786885,-88.35698667,43.5,40.6273272,215.94,90, @
11/16/2016 19:23,41.78687833,-88.356985,25.56,22.6873272,203.91,90, @
11/16/2016 19:23,41.78687667,-88.35698667,47.38,44.5073272,239.33,90, @
11/16/2016 19:23,41.78687333,-88.35698667,29.5,26.6273272,85.01,90, @
11/16/2016 19:23,41.78687,-88.35698667,80.12,77.2473272,170.36,90, @
11/16/2016 19:23,41.786865,-88.35698667,85.81,82.9373272,117.59,90, @
11/16/2016 19:23,41.78686333,-88.35698833,88.31,85.4373272,286.06,90, @
11/16/2016 19:23,41.78686,-88.35699,87.44,84.5673272,202.76,90, @
11/16/2016 19:23,41.78684833,-88.35702,86.56,83.6873272,5.92,90, @
11/16/2016 19:23,41.78684167,-88.35703833,91.12,88.2473272,11.72,90, @
11/16/2016 19:23,41.78684667,-88.357025,68.81,65.9373272,17.78,90, @
11/16/2016 19:23,41.78686167,-88.35699333,7.44,4.567327196,89.54,90, @
11/16/2016 19:23,41.78686167,-88.35699333,345.31,342.4373272,89.54,90, @
11/16/2016 19:23,41.78686,-88.356995,348.19,345.3173272,91.52,90, @
11/16/2016 19:23,41.78685667,-88.357,346.81,343.9373272,112.58,90, @
11/16/2016 19:23,41.786855,-88.357,350.88,348.0073272,110.16,90, @
11/16/2016 19:23,41.786855,-88.35700333,3.56,0.687327196,333.42,90, @
11/16/2016 19:23,41.78686,-88.35700833,358,355.1273272,98.96,90, @
11/16/2016 19:23,41.78686167,-88.35701167,346.81,343.9373272,172.62,90, @
11/16/2016 19:23,41.786865,-88.35701167,346.38,343.5073272,16.21,90, @
11/16/2016 19:23,41.78686667,-88.35701333,341.38,338.5073272,4,90, @
11/16/2016 19:23,41.78686667,-88.35701667,345.19,342.3173272,306.48,90, @
11/16/2016 19:23,41.78686667,-88.35701333,347.81,344.9373272,62.44,90, @
11/16/2016 19:23,41.78686667,-88.35701167,349.38,346.5073272,70.76,90, @
11/16/2016 19:23,41.786865,-88.35701333,344.63,341.7573272,279.65,90, @
11/16/2016 19:23,41.78686,-88.35701167,354.06,351.1873272,152.1,90, @
11/16/2016 19:23,41.78685667,-88.35701,344.63,341.7573272,337.08,180, @
11/16/2016 19:23,41.786855,-88.35700833,320.44,317.5673272,65.85,135, @
11/16/2016 19:23,41.78685333,-88.35700333,354.69,351.8173272,144.64,90, @
11/16/2016 19:23,41.78685333,-88.35699833,355.25,352.3773272,96.24,90, @
11/16/2016 19:23,41.78685333,-88.35699333,348.44,345.5673272,85.95,90, @
11/16/2016 19:23,41.78685333,-88.35699167,351.69,348.8173272,289.88,90, A
11/16/2016 19:23,41.78685333,-88.35699167,352.25,349.3773272,155.78,90, A
11/16/2016 19:23,41.78685167,-88.35699167,352.56,349.6873272,175.91,90, A
11/16/2016 19:23,41.786845,-88.35699,350.25,347.3773272,173.94,90, A
11/16/2016 19:23,41.786835,-88.35698833,351.75,348.8773272,177.47,90, A
11/16/2016 19:23,41.78682667,-88.356985,358.06,355.1873272,178.73,90, A
11/16/2016 19:23,41.78681667,-88.35698333,0.5,357.6273272,181.2,90, A
11/16/2016 19:23,41.78680833,-88.35698333,354.31,351.4373272,181.45,90, A
11/16/2016 19:23,41.7868,-88.35698167,356.44,353.5673272,176.02,90, A
11/16/2016 19:23,41.78679167,-88.35698167,352.75,349.8773272,174.99,90, A
11/16/2016 19:24,41.78678333,-88.35698,351.19,348.3173272,175.85,90, A
11/16/2016 19:24,41.786775,-88.35697833,358,355.1273272,176.77,90, A
11/16/2016 19:24,41.78676667,-88.35697667,358.31,355.4373272,175.01,90, A
11/16/2016 19:24,41.78675833,-88.35697667,0.63,357.7573272,177.75,90, A
11/16/2016 19:24,41.78674833,-88.35697667,0.5,357.6273272,176.19,90, A
11/16/2016 19:24,41.78674,-88.356975,1.19,358.3173272,177.35,90, A
11/16/2016 19:24,41.78673,-88.356975,358.81,355.9373272,176.45,90, A
11/16/2016 19:24,41.78671833,-88.35697333,358.69,355.8173272,176.96,90, A
11/16/2016 19:24,41.78670833,-88.35697333,357,354.1273272,177.43,90, A
11/16/2016 19:24,41.78669833,-88.35697167,356.75,353.8773272,176.87,90, A
11/16/2016 19:24,41.78667833,-88.35697333,353.06,350.1873272,182.66,189.4623222, A
11/16/2016 19:24,41.78666833,-88.35697333,356.19,353.3173272,178.51,90, A
11/16/2016 19:24,41.78665833,-88.35697167,357.63,354.7573272,175.58,90, B
11/16/2016 19:24,41.78664833,-88.35697167,351.75,348.8773272,177.69,90, B
11/16/2016 19:24,41.78663833,-88.35697,340.75,337.8773272,174.83,90, B
11/16/2016 19:24,41.78662667,-88.35696833,333,330.1273272,169.59,90, B
11/16/2016 19:24,41.78661667,-88.356965,322.06,319.1873272,163.83,90, B
11/16/2016 19:24,41.786605,-88.35695833,318.13,315.2573272,154.9,90, B
11/16/2016 19:24,41.78659333,-88.35695167,314.63,311.7573272,151.1,90, B
11/16/2016 19:24,41.78658333,-88.35694333,306.25,303.3773272,143.84,90, B
11/16/2016 19:24,41.78657333,-88.35693333,305.63,302.7573272,140.55,90, B
11/16/2016 19:24,41.78656333,-88.35692167,299.88,297.0073272,137.13,90, B
11/16/2016 19:24,41.786555,-88.35691,294.25,291.3773272,134.55,90, B
11/16/2016 19:24,41.78654667,-88.35689833,288.06,285.1873272,131.52,90, B
11/16/2016 19:24,41.78654,-88.35688667,284.25,281.3773272,126.78,90, B
11/16/2016 19:24,41.78653167,-88.35687333,283.19,280.3173272,122.58,90, B
11/16/2016 19:24,41.78652667,-88.35686,279,276.1273272,120.61,90, B
11/16/2016 19:24,41.78652,-88.35684667,270.69,267.8173272,114.6,90, B
11/16/2016 19:24,41.786515,-88.35683167,266.06,263.1873272,110.23,90, B
11/16/2016 19:24,41.78651167,-88.35681667,261,258.1273272,104.92,90, B
11/16/2016 19:24,41.78651,-88.35680167,263.63,260.7573272,101.7,90, C
11/16/2016 19:24,41.78651,-88.35678667,268.13,265.2573272,95.37,90, C
11/16/2016 19:24,41.78651,-88.35677333,265.94,263.0673272,94.15,90, C
11/16/2016 19:24,41.78651167,-88.35675833,265.19,262.3173272,91.47,90, C
11/16/2016 19:24,41.78651167,-88.35674167,264.56,261.6873272,89.82,90, C
11/16/2016 19:24,41.78651333,-88.356725,266.06,263.1873272,89.97,90, C
11/16/2016 19:24,41.78651333,-88.35670667,268.88,266.0073272,89.62,90, C
11/16/2016 19:24,41.78651333,-88.35669,272.31,269.4373272,89.96,90, C
11/16/2016 19:24,41.78651333,-88.35667333,271.88,269.0073272,89.21,90, C
11/16/2016 19:24,41.78651667,-88.35663833,272.81,269.9373272,88.42,84.28940688, C
11/16/2016 19:24,41.78651833,-88.35662,269.38,266.5073272,89.16,90, C
11/16/2016 19:24,41.78652,-88.35660333,269.69,266.8173272,89.1,84.28940685, C
11/16/2016 19:24,41.78652167,-88.356585,269.88,267.0073272,89.83,84.80557111, C
