Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2016/12/14 19:30:57, None, None, 0.0, 357.1221489814068, 0.0, 0.0, @
2016/12/14 19:30:58, None, None, 0.0, 357.1221489814068, 0.0, 0.0, @
2016/12/14 19:30:59, None, None, 0.0, 357.1221489814068, 0.0, 0.0, @
2016/12/14 19:31:00, None, None, 0.06, 357.1821489814067, 0.0, 0.0, @
2016/12/14 19:31:01, None, None, 0.12, 357.2421489814068, 0.0, 0.0, @
2016/12/14 19:31:02, None, None, 0.12, 357.2421489814068, 0.0, 0.0, @
2016/12/14 19:31:03, None, None, 0.19, 357.3121489814067, 0.0, 0.0, @
2016/12/14 19:31:04, None, None, 0.25, 357.3721489814068, 0.0, 0.0, @
2016/12/14 19:31:05, None, None, 0.25, 357.3721489814068, 0.0, 0.0, @
2016/12/14 19:31:06, None, None, 0.31, 357.4321489814067, 0.0, 0.0, @
2016/12/14 19:31:07, None, None, 0.37, 357.4921489814068, 0.0, 0.0, @
2016/12/14 19:31:08, None, None, 0.44, 357.5621489814067, 0.0, 0.0, @
2016/12/14 19:31:09, None, None, 0.44, 357.5621489814067, 0.0, 0.0, @
2016/12/14 19:31:10, None, None, 0.5, 357.6221489814068, 0.0, 0.0, @
2016/12/14 19:31:11, None, None, 0.56, 357.6821489814067, 0.0, 0.0, @
2016/12/14 19:31:12, None, None, 0.56, 357.6821489814067, 0.0, 0.0, @
2016/12/14 19:31:13, None, None, 0.63, 357.7521489814068, 0.0, 0.0, @
2016/12/14 19:31:14, None, None, 0.69, 357.8121489814067, 0.0, 0.0, @
2016/12/14 19:31:16, None, None, 0.69, 357.8121489814067, 0.0, 0.0, @
2016/12/14 19:31:17, None, None, 0.75, 357.8721489814068, 0.0, 0.0, @
2016/12/14 19:31:18, None, None, 0.81, 357.9321489814067, 0.0, 0.0, @
2016/12/14 19:31:19, None, None, 0.88, 358.0021489814068, 0.0, 0.0, @
2016/12/14 19:31:20, None, None, 0.88, 358.0021489814068, 0.0, 0.0, @
2016/12/14 19:31:21, None, None, 0.94, 358.0621489814067, 0.0, 0.0, @
2016/12/14 19:31:22, None, None, 0.94, 358.0621489814067, 0.0, 0.0, @
2016/12/14 19:31:23, None, None, 1.0, 358.1221489814068, 0.0, 0.0, @
2016/12/14 19:31:24, None, None, 1.06, 358.1821489814067, 0.0, 0.0, @
2016/12/14 19:31:25, None, None, 1.06, 358.1821489814067, 0.0, 0.0, @
2016/12/14 19:31:26, None, None, 1.12, 358.2421489814068, 0.0, 0.0, @
2016/12/14 19:31:27, None, None, 1.19, 358.3121489814067, 0.0, 0.0, @
2016/12/14 19:31:28, None, None, 1.25, 358.3721489814068, 0.0, 0.0, @
2016/12/14 19:31:29, None, None, 1.25, 358.3721489814068, 0.0, 0.0, @
2016/12/14 19:31:30, None, None, 1.31, 358.4321489814067, 0.0, 0.0, @
2016/12/14 19:31:31, None, None, 1.37, 358.4921489814068, 0.0, 0.0, @
2016/12/14 19:31:32, None, None, 1.44, 358.5621489814067, 0.0, 0.0, @
2016/12/14 19:31:33, None, None, 1.5, 358.6221489814068, 0.0, 0.0, @
2016/12/14 19:31:34, None, None, 353.31, 350.4321489814067, 0.0, 0.0, @
2016/12/14 19:31:35, None, None, 17.75, 14.87214898140678, 0.0, 0.0, @
2016/12/14 19:31:36, None, None, 21.69, 18.81214898140672, 0.0, 0.0, @
2016/12/14 19:31:37, None, None, 22.75, 19.87214898140678, 0.0, 0.0, @
2016/12/14 19:31:38, None, None, 21.81, 18.932148981406726, 0.0, 0.0, @
2016/12/14 19:31:39, None, None, 21.81, 18.932148981406726, 0.0, 0.0, @
2016/12/14 19:31:40, None, None, 21.81, 18.932148981406726, 0.0, 0.0, @
2016/12/14 19:31:41, None, None, 22.31, 19.432148981406726, 0.0, 0.0, @
2016/12/14 19:31:42, None, None, 19.0, 16.12214898140678, 0.0, 0.0, @
2016/12/14 19:31:43, None, None, 18.75, 15.87214898140678, 0.0, 0.0, @
2016/12/14 19:31:44, None, None, 18.81, 15.932148981406726, 0.0, 0.0, @
2016/12/14 19:31:45, None, None, 18.81, 15.932148981406726, 0.0, 0.0, @
2016/12/14 19:31:46, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:31:48, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:31:49, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:31:50, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:31:51, None, None, 18.94, 16.06214898140672, 0.0, 0.0, @
2016/12/14 19:31:52, None, None, 18.94, 16.06214898140672, 0.0, 0.0, @
2016/12/14 19:31:53, None, None, 18.94, 16.06214898140672, 0.0, 0.0, @
2016/12/14 19:31:54, None, None, 19.0, 16.12214898140678, 0.0, 0.0, @
2016/12/14 19:31:55, None, None, 18.94, 16.06214898140672, 0.0, 0.0, @
2016/12/14 19:31:56, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:31:57, None, None, 19.44, 16.56214898140672, 0.0, 0.0, @
2016/12/14 19:31:58, None, None, 19.5, 16.62214898140678, 0.0, 0.0, @
2016/12/14 19:31:59, None, None, 19.5, 16.62214898140678, 0.0, 0.0, @
2016/12/14 19:32:00, None, None, 19.5, 16.62214898140678, 0.0, 0.0, @
2016/12/14 19:32:01, None, None, 18.75, 15.87214898140678, 0.0, 0.0, @
2016/12/14 19:32:02, None, None, 18.81, 15.932148981406726, 0.0, 0.0, @
2016/12/14 19:32:03, None, None, 18.81, 15.932148981406726, 0.0, 0.0, @
2016/12/14 19:32:04, None, None, 18.87, 15.992148981406785, 0.0, 0.0, @
2016/12/14 19:32:05, None, None, 22.12, 19.242148981406785, 0.0, 0.0, @
2016/12/14 19:32:06, None, None, 20.5, 17.62214898140678, 0.0, 0.0, @
2016/12/14 19:32:07, None, None, 19.12, 16.242148981406785, 0.0, 0.0, @
2016/12/14 19:32:08, None, None, 19.94, 17.06214898140672, 0.0, 0.0, @
2016/12/14 19:32:09, None, None, 19.0, 16.12214898140678, 0.0, 0.0, @
2016/12/14 19:32:10, None, None, 19.12, 16.242148981406785, 0.0, 0.0, @
2016/12/14 19:32:11, None, None, 19.62, 16.742148981406785, 0.0, 0.0, @
2016/12/14 19:32:12, None, None, 19.62, 16.742148981406785, 0.0, 0.0, @
2016/12/14 19:32:13, None, None, 19.44, 16.56214898140672, 0.0, 0.0, @
2016/12/14 19:32:14, None, None, 19.44, 16.56214898140672, 0.0, 0.0, @
2016/12/14 19:32:15, None, None, 19.5, 16.62214898140678, 0.0, 0.0, @
2016/12/14 19:32:16, None, None, 20.06, 17.182148981406726, 0.0, 0.0, @
2016/12/14 19:32:17, None, None, 20.75, 17.87214898140678, 0.0, 0.0, @
2016/12/14 19:32:18, None, None, 20.81, 17.932148981406726, 0.0, 0.0, @
