Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2017/3/8 16:36:28, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:29, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:30, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:31, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:32, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:33, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:34, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:35, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:36, None, None, 0.0, 357.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:37, None, None, 0.06, 357.1668030463803, 0.0, 0.0, @
2017/3/8 16:36:38, None, None, 333.44, 330.5468030463803, 0.0, 0.0, @
2017/3/8 16:36:39, None, None, 274.81, 271.9168030463803, 0.0, 0.0, @
2017/3/8 16:36:41, None, None, 329.31, 326.4168030463802, 0.0, 0.0, @
2017/3/8 16:36:42, None, None, 329.38, 326.4868030463804, 0.0, 0.0, @
2017/3/8 16:36:43, None, None, 33.19, 30.29680304638032, 0.0, 0.0, @
2017/3/8 16:36:44, None, None, 246.5, 243.60680304638026, 0.0, 0.0, @
2017/3/8 16:36:45, None, None, 255.5, 252.60680304638026, 0.0, 0.0, @
2017/3/8 16:36:46, None, None, 254.19, 251.29680304638032, 0.0, 0.0, @
2017/3/8 16:36:47, None, None, 254.0, 251.10680304638026, 0.0, 0.0, @
2017/3/8 16:36:48, None, None, 254.44, 251.54680304638032, 0.0, 0.0, @
2017/3/8 16:36:49, None, None, 254.69, 251.79680304638032, 0.0, 0.0, @
2017/3/8 16:36:50, None, None, 254.5, 251.60680304638026, 0.0, 0.0, @
2017/3/8 16:36:51, None, None, 254.63, 251.73680304638037, 0.0, 0.0, @
2017/3/8 16:36:52, None, None, 254.38, 251.48680304638037, 0.0, 0.0, @
2017/3/8 16:36:53, None, None, 254.38, 251.48680304638037, 0.0, 0.0, @
2017/3/8 16:36:54, None, None, 253.69, 250.79680304638032, 0.0, 0.0, @
2017/3/8 16:36:55, None, None, 253.38, 250.48680304638037, 0.0, 0.0, @
2017/3/8 16:36:56, None, None, 253.31, 250.41680304638032, 0.0, 0.0, @
2017/3/8 16:36:57, None, None, 253.31, 250.41680304638032, 0.0, 0.0, @
2017/3/8 16:36:58, None, None, 252.69, 249.79680304638032, 0.0, 0.0, @
2017/3/8 16:36:59, None, None, 252.0, 249.10680304638026, 0.0, 0.0, @
2017/3/8 16:37:00, None, None, 252.81, 249.91680304638032, 0.0, 0.0, @
2017/3/8 16:37:01, None, None, 253.31, 250.41680304638032, 0.0, 0.0, @
2017/3/8 16:37:03, None, None, 253.13, 250.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:04, None, None, 252.94, 250.04680304638032, 0.0, 0.0, @
2017/3/8 16:37:05, None, None, 253.13, 250.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:06, None, None, 252.75, 249.85680304638026, 0.0, 0.0, @
2017/3/8 16:37:07, None, None, 252.75, 249.85680304638026, 0.0, 0.0, @
2017/3/8 16:37:08, None, None, 253.06, 250.16680304638032, 0.0, 0.0, @
2017/3/8 16:37:09, None, None, 252.19, 249.29680304638032, 0.0, 0.0, @
2017/3/8 16:37:10, None, None, 251.56, 248.66680304638032, 0.0, 0.0, @
2017/3/8 16:37:11, None, None, 251.38, 248.48680304638037, 0.0, 0.0, @
2017/3/8 16:37:12, None, None, 251.5, 248.60680304638026, 0.0, 0.0, @
2017/3/8 16:37:13, None, None, 251.69, 248.79680304638032, 0.0, 0.0, @
2017/3/8 16:37:14, None, None, 251.75, 248.85680304638026, 0.0, 0.0, @
2017/3/8 16:37:15, None, None, 252.13, 249.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:16, None, None, 252.88, 249.98680304638037, 0.0, 0.0, @
2017/3/8 16:37:17, None, None, 252.81, 249.91680304638032, 0.0, 0.0, @
2017/3/8 16:37:18, None, None, 253.19, 250.29680304638032, 0.0, 0.0, @
2017/3/8 16:37:19, None, None, 253.44, 250.54680304638032, 0.0, 0.0, @
2017/3/8 16:37:20, None, None, 253.44, 250.54680304638032, 0.0, 0.0, @
2017/3/8 16:37:21, None, None, 253.25, 250.35680304638026, 0.0, 0.0, @
2017/3/8 16:37:22, None, None, 253.13, 250.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:23, None, None, 253.63, 250.73680304638037, 0.0, 0.0, @
2017/3/8 16:37:24, None, None, 254.31, 251.41680304638032, 0.0, 0.0, @
2017/3/8 16:37:25, None, None, 254.69, 251.79680304638032, 0.0, 0.0, @
2017/3/8 16:37:26, None, None, 254.31, 251.41680304638032, 0.0, 0.0, @
2017/3/8 16:37:27, None, None, 253.94, 251.04680304638032, 0.0, 0.0, @
2017/3/8 16:37:28, None, None, 254.69, 251.79680304638032, 0.0, 0.0, @
2017/3/8 16:37:29, None, None, 255.44, 252.54680304638032, 0.0, 0.0, @
2017/3/8 16:37:30, None, None, 255.81, 252.91680304638032, 0.0, 0.0, @
2017/3/8 16:37:31, None, None, 255.88, 252.98680304638037, 0.0, 0.0, @
2017/3/8 16:37:32, None, None, 217.69, 214.79680304638032, 0.0, 0.0, @
2017/3/8 16:37:33, None, None, 199.25, 196.35680304638026, 0.0, 0.0, @
2017/3/8 16:37:34, None, None, 197.0, 194.10680304638026, 0.0, 0.0, @
2017/3/8 16:37:35, None, None, 203.06, 200.16680304638032, 0.0, 0.0, @
2017/3/8 16:37:36, None, None, 256.25, 253.35680304638026, 0.0, 0.0, @
2017/3/8 16:37:37, None, None, 191.63, 188.73680304638037, 0.0, 0.0, @
2017/3/8 16:37:38, None, None, 190.13, 187.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:39, None, None, 163.5, 160.60680304638026, 0.0, 0.0, @
2017/3/8 16:37:40, None, None, 187.63, 184.73680304638037, 0.0, 0.0, @
2017/3/8 16:37:41, None, None, 191.56, 188.66680304638032, 0.0, 0.0, @
2017/3/8 16:37:42, None, None, 207.56, 204.66680304638032, 0.0, 0.0, @
2017/3/8 16:37:43, None, None, 215.88, 212.98680304638037, 0.0, 0.0, @
2017/3/8 16:37:44, None, None, 206.75, 203.85680304638026, 0.0, 0.0, @
2017/3/8 16:37:45, None, None, 207.19, 204.29680304638032, 0.0, 0.0, @
2017/3/8 16:37:46, None, None, 207.0, 204.10680304638026, 0.0, 0.0, @
2017/3/8 16:37:47, None, None, 207.13, 204.23680304638037, 0.0, 0.0, @
2017/3/8 16:37:48, None, None, 207.56, 204.66680304638032, 0.0, 0.0, @
2017/3/8 16:37:49, None, None, 207.69, 204.79680304638032, 0.0, 0.0, @
2017/3/8 16:37:51, None, None, 206.5, 203.60680304638026, 0.0, 0.0, @
2017/3/8 16:37:52, None, None, 206.63, 203.73680304638037, 0.0, 0.0, @
2017/3/8 16:37:53, None, None, 205.38, 202.48680304638037, 0.0, 0.0, @
