Epoch Time,Heading
2016/8/5 20:38:16,237.31,D
2016/8/5 20:38:17,237.31,D
2016/8/5 20:38:18,237.31,D
2016/8/5 20:38:19,237.31,D
2016/8/5 20:38:20,237.31,D
2016/8/5 20:38:21,237.31,D
2016/8/5 20:38:22,237.31,D
2016/8/5 20:38:23,237.31,D
2016/8/5 20:38:24,237.31,D
2016/8/5 20:38:25,237.31,D
2016/8/5 20:38:26,237.31,D
2016/8/5 20:38:27,237.31,D
2016/8/5 20:38:28,237.31,D
2016/8/5 20:38:29,237.31,D
2016/8/5 20:38:30,237.31,D
2016/8/5 20:38:31,237.31,D
2016/8/5 20:38:32,237.31,D
2016/8/5 20:38:33,237.31,D
2016/8/5 20:38:34,237.31,D
2016/8/5 20:38:35,237.31,D
2016/8/5 20:38:36,237.31,D
2016/8/5 20:38:37,237.31,D
2016/8/5 20:38:38,237.31,D
2016/8/5 20:38:39,237.31,D
2016/8/5 20:38:40,237.31,D
2016/8/5 20:38:41,237.31,D
2016/8/5 20:38:42,237.31,D
2016/8/5 20:38:43,237.31,D
2016/8/5 20:38:44,237.31,D
2016/8/5 20:38:45,237.31,D
2016/8/5 20:38:46,237.31,D
2016/8/5 20:38:47,237.31,D
2016/8/5 20:38:48,237.31,D
2016/8/5 20:38:49,237.31,D
2016/8/5 20:38:50,237.31,D
2016/8/5 20:38:52,237.31,D
2016/8/5 20:38:53,237.31,D
2016/8/5 20:38:54,237.31,D
2016/8/5 20:38:55,237.31,D
2016/8/5 20:38:56,237.31,D
2016/8/5 20:38:57,237.31,D
2016/8/5 20:38:58,237.31,D
2016/8/5 20:38:59,237.31,D
2016/8/5 20:39:00,237.31,D
2016/8/5 20:39:01,237.31,D
2016/8/5 20:39:02,237.31,D
2016/8/5 20:39:03,237.31,D
2016/8/5 20:39:04,237.31,D
2016/8/5 20:39:05,237.31,D
2016/8/5 20:39:06,237.31,D
2016/8/5 20:39:07,237.31,D
2016/8/5 20:39:08,237.31,D
2016/8/5 20:39:09,237.31,D
2016/8/5 20:39:10,237.31,D
2016/8/5 20:39:11,237.31,D
2016/8/5 20:39:12,237.31,D
2016/8/5 20:39:13,237.31,D
2016/8/5 20:39:14,237.31,D
2016/8/5 20:39:15,237.31,D
2016/8/5 20:39:16,237.31,D
2016/8/5 20:39:17,237.31,D
2016/8/5 20:39:18,237.31,D
2016/8/5 20:39:19,237.31,D
2016/8/5 20:39:20,237.31,D
2016/8/5 20:39:21,237.31,D
2016/8/5 20:39:22,237.31,D
2016/8/5 20:39:23,237.31,D
2016/8/5 20:39:24,237.31,D
2016/8/5 20:39:25,237.31,D
2016/8/5 20:39:26,237.31,D
2016/8/5 20:39:27,237.31,D
2016/8/5 20:39:28,237.31,D
2016/8/5 20:39:29,237.31,D
2016/8/5 20:39:30,237.31,D
2016/8/5 20:39:31,237.31,D
2016/8/5 20:39:32,237.31,D
2016/8/5 20:39:33,237.31,D
2016/8/5 20:39:34,237.31,D
2016/8/5 20:39:35,237.31,D
2016/8/5 20:39:36,237.31,D
2016/8/5 20:39:37,237.31,D
2016/8/5 20:39:38,237.31,D
2016/8/5 20:39:39,237.31,D
2016/8/5 20:39:40,237.31,D
2016/8/5 20:39:41,237.31,D
2016/8/5 20:39:42,237.31,D
2016/8/5 20:39:43,237.31,D
2016/8/5 20:39:44,237.31,D
2016/8/5 20:39:45,237.31,D
2016/8/5 20:39:46,237.31,D
2016/8/5 20:39:47,237.31,D
2016/8/5 20:39:48,237.31,D
2016/8/5 20:39:49,237.31,D
2016/8/5 20:39:50,237.31,D
2016/8/5 20:39:51,237.31,D
2016/8/5 20:39:52,237.31,D
2016/8/5 20:39:53,237.31,D
2016/8/5 20:39:54,237.31,D
2016/8/5 20:39:56,237.31,D
2016/8/5 20:39:57,237.31,D
2016/8/5 20:39:58,237.31,D
2016/8/5 20:39:59,237.31,D
2016/8/5 20:40:00,237.31,D
2016/8/5 20:40:01,237.31,D
2016/8/5 20:40:02,237.31,D
2016/8/5 20:40:03,237.31,D
2016/8/5 20:40:04,237.31,D
2016/8/5 20:40:05,237.31,D
2016/8/5 20:40:06,237.31,D
2016/8/5 20:40:07,237.31,D
2016/8/5 20:40:08,237.31,D
2016/8/5 20:40:09,237.31,D
2016/8/5 20:40:10,237.31,D
2016/8/5 20:40:11,237.31,D
2016/8/5 20:40:12,237.31,D
2016/8/5 20:40:13,237.31,D
2016/8/5 20:40:14,237.31,D
2016/8/5 20:40:15,237.31,D
2016/8/5 20:40:16,237.31,D
2016/8/5 20:40:17,237.31,D
2016/8/5 20:40:18,237.31,D
2016/8/5 20:40:19,237.31,D
2016/8/5 20:40:20,237.31,D
2016/8/5 20:40:21,237.31,D
2016/8/5 20:40:22,237.31,D
2016/8/5 20:40:23,237.31,D
2016/8/5 20:40:24,237.31,D
2016/8/5 20:40:25,237.31,D
2016/8/5 20:40:26,237.31,D
2016/8/5 20:40:27,237.31,D
2016/8/5 20:40:28,237.31,D
2016/8/5 20:40:29,237.31,D
2016/8/5 20:40:30,237.31,D
2016/8/5 20:40:31,237.31,D
2016/8/5 20:40:32,237.31,D
2016/8/5 20:40:33,237.31,D
2016/8/5 20:40:34,237.31,D
2016/8/5 20:40:35,237.31,D
2016/8/5 20:40:36,237.31,D
2016/8/5 20:40:37,237.31,D
2016/8/5 20:40:38,237.25,D
2016/8/5 20:40:39,237.31,D
2016/8/5 20:40:40,236.0,D
2016/8/5 20:40:41,234.19,D
2016/8/5 20:40:42,233.25,D
2016/8/5 20:40:43,232.13,D
2016/8/5 20:40:44,231.81,D
2016/8/5 20:40:45,230.5,D
2016/8/5 20:40:46,231.38,D
2016/8/5 20:40:47,230.19,D
2016/8/5 20:40:48,231.0,D
2016/8/5 20:40:49,233.13,D
2016/8/5 20:40:51,232.19,D
2016/8/5 20:40:52,232.25,D
2016/8/5 20:40:53,232.44,D
2016/8/5 20:40:54,232.0,D
2016/8/5 20:40:55,232.13,D
2016/8/5 20:40:56,232.06,D
2016/8/5 20:40:57,232.44,D
2016/8/5 20:40:58,233.38,D
2016/8/5 20:40:59,234.88,D
2016/8/5 20:41:00,235.69,D
2016/8/5 20:41:01,238.38,D
2016/8/5 20:41:02,241.19,D
2016/8/5 20:41:03,242.56,D
2016/8/5 20:41:04,238.81,D
2016/8/5 20:41:05,235.63,D
2016/8/5 20:41:06,233.25,D
2016/8/5 20:41:07,234.88,D
2016/8/5 20:41:08,235.75,D
2016/8/5 20:41:09,236.94,D
2016/8/5 20:41:10,233.06,D
2016/8/5 20:41:11,232.56,D
2016/8/5 20:41:12,231.94,D
2016/8/5 20:41:13,233.13,D
2016/8/5 20:41:14,231.19,D
2016/8/5 20:41:15,232.0,D
2016/8/5 20:41:16,231.0,D
2016/8/5 20:41:17,232.56,D
2016/8/5 20:41:18,233.81,D
2016/8/5 20:41:19,233.0,D
2016/8/5 20:41:20,234.44,D
2016/8/5 20:41:21,236.0,D
2016/8/5 20:41:22,233.38,D
2016/8/5 20:41:23,235.75,D
2016/8/5 20:41:24,238.13,D
2016/8/5 20:41:25,240.19,D
2016/8/5 20:41:26,240.31,D
2016/8/5 20:41:27,239.38,D
2016/8/5 20:41:28,238.5,D
2016/8/5 20:41:29,238.5,D
2016/8/5 20:41:30,234.13,D
2016/8/5 20:41:31,235.63,D
2016/8/5 20:41:32,238.0,D
2016/8/5 20:41:33,236.44,D
2016/8/5 20:41:34,239.25,D
2016/8/5 20:41:35,240.88,D
2016/8/5 20:41:36,240.38,D
2016/8/5 20:41:37,239.44,D
2016/8/5 20:41:39,242.31,D
2016/8/5 20:41:40,240.81,D
2016/8/5 20:41:41,238.88,D
2016/8/5 20:41:42,242.25,D
2016/8/5 20:41:43,244.0,D
2016/8/5 20:41:44,243.75,D
2016/8/5 20:41:45,245.19,D
2016/8/5 20:41:46,242.5,D
2016/8/5 20:41:47,245.88,D
2016/8/5 20:41:48,246.75,D
2016/8/5 20:41:49,246.75,D
2016/8/5 20:41:50,246.75,D
2016/8/5 20:41:51,246.75,D
2016/8/5 20:41:52,246.75,D
2016/8/5 20:41:53,246.75,D
2016/8/5 20:41:54,246.75,D
2016/8/5 20:41:55,246.75,D
2016/8/5 20:41:56,248.13,D
2016/8/5 20:41:57,247.69,E
2016/8/5 20:41:58,242.56,E
2016/8/5 20:41:59,239.81,E
2016/8/5 20:42:00,238.88,E
2016/8/5 20:42:01,235.63,E
2016/8/5 20:42:02,234.06,E
2016/8/5 20:42:03,234.75,E
2016/8/5 20:42:04,233.31,E
2016/8/5 20:42:05,234.56,E
2016/8/5 20:42:06,233.81,E
2016/8/5 20:42:07,235.63,E
2016/8/5 20:42:08,233.56,E
2016/8/5 20:42:09,233.25,E
2016/8/5 20:42:10,237.38,E
2016/8/5 20:42:11,238.0,E
2016/8/5 20:42:12,236.88,E
2016/8/5 20:42:13,235.19,E
2016/8/5 20:42:14,236.13,E
2016/8/5 20:42:15,235.38,E
2016/8/5 20:42:16,236.31,E
2016/8/5 20:42:17,236.81,E
2016/8/5 20:42:18,235.13,E
2016/8/5 20:42:19,232.75,E
2016/8/5 20:42:20,233.0,E
2016/8/5 20:42:21,232.19,E
2016/8/5 20:42:22,231.94,E
2016/8/5 20:42:23,231.81,E
2016/8/5 20:42:24,232.5,E
2016/8/5 20:42:25,232.25,E
2016/8/5 20:42:26,233.56,E
2016/8/5 20:42:27,231.5,E
2016/8/5 20:42:28,227.94,E
2016/8/5 20:42:30,228.88,E
2016/8/5 20:42:31,228.63,E
2016/8/5 20:42:32,231.69,E
2016/8/5 20:42:33,231.75,E
2016/8/5 20:42:34,230.69,E
2016/8/5 20:42:35,231.63,E
2016/8/5 20:42:36,230.19,E
2016/8/5 20:42:37,231.31,E
2016/8/5 20:42:38,230.13,E
2016/8/5 20:42:39,232.81,E
2016/8/5 20:42:40,233.56,E
2016/8/5 20:42:41,232.81,E
2016/8/5 20:42:42,231.25,E
2016/8/5 20:42:43,234.56,E
2016/8/5 20:42:44,241.56,E
2016/8/5 20:42:45,248.0,F
2016/8/5 20:42:46,254.63,F
2016/8/5 20:42:47,265.81,F
2016/8/5 20:42:48,279.5,F
2016/8/5 20:42:49,293.5,F
2016/8/5 20:42:50,308.38,F
2016/8/5 20:42:51,316.69,F
2016/8/5 20:42:52,319.5,F
2016/8/5 20:42:53,321.69,F
2016/8/5 20:42:54,322.56,F
2016/8/5 20:42:55,321.88,F
2016/8/5 20:42:56,321.44,F
2016/8/5 20:42:57,321.63,F
2016/8/5 20:42:58,323.38,F
2016/8/5 20:42:59,322.31,F
2016/8/5 20:43:00,322.88,F
2016/8/5 20:43:01,323.06,F
2016/8/5 20:43:02,323.06,F
2016/8/5 20:43:03,321.75,F
2016/8/5 20:43:04,321.63,F
2016/8/5 20:43:05,320.69,F
2016/8/5 20:43:06,318.81,F
2016/8/5 20:43:07,320.44,F
2016/8/5 20:43:08,319.56,F
2016/8/5 20:43:09,320.06,F
2016/8/5 20:43:10,318.94,F
2016/8/5 20:43:11,318.56,F
2016/8/5 20:43:12,318.13,F
2016/8/5 20:43:13,319.13,F
2016/8/5 20:43:14,316.5,F
2016/8/5 20:43:15,317.0,F
2016/8/5 20:43:16,311.69,F
2016/8/5 20:43:17,312.81,F
2016/8/5 20:43:18,311.5,F
2016/8/5 20:43:19,309.94,F
2016/8/5 20:43:20,309.06,F
2016/8/5 20:43:21,309.38,F
2016/8/5 20:43:22,309.5,F
2016/8/5 20:43:23,310.19,F
2016/8/5 20:43:24,310.56,F
2016/8/5 20:43:25,310.06,F
2016/8/5 20:43:26,313.25,F
2016/8/5 20:43:27,314.13,F
2016/8/5 20:43:28,316.44,F
2016/8/5 20:43:29,318.19,F
2016/8/5 20:43:30,318.31,F
2016/8/5 20:43:32,317.63,F
2016/8/5 20:43:33,314.5,F
2016/8/5 20:43:34,312.81,F
2016/8/5 20:43:35,313.25,F
2016/8/5 20:43:36,313.94,F
2016/8/5 20:43:37,314.19,F
2016/8/5 20:43:38,314.63,F
2016/8/5 20:43:39,315.13,F
2016/8/5 20:43:40,315.81,F
2016/8/5 20:43:41,312.88,F
2016/8/5 20:43:42,313.0,F
2016/8/5 20:43:43,312.81,F
2016/8/5 20:43:44,312.13,F
2016/8/5 20:43:45,314.25,F
2016/8/5 20:43:46,311.56,F
2016/8/5 20:43:47,314.94,F
2016/8/5 20:43:48,315.63,F
2016/8/5 20:43:49,315.13,F
2016/8/5 20:43:50,314.19,F
2016/8/5 20:43:51,313.13,F
2016/8/5 20:43:52,313.19,F
2016/8/5 20:43:53,315.06,F
2016/8/5 20:43:54,313.63,F
2016/8/5 20:43:55,313.5,F
2016/8/5 20:43:56,312.38,F
2016/8/5 20:43:57,310.44,F
2016/8/5 20:43:58,309.88,F
2016/8/5 20:43:59,310.56,F
2016/8/5 20:44:00,310.44,F
2016/8/5 20:44:01,309.38,F
2016/8/5 20:44:02,308.31,F
2016/8/5 20:44:03,308.63,F
2016/8/5 20:44:04,310.44,F
2016/8/5 20:44:05,308.88,F
2016/8/5 20:44:06,311.13,F
2016/8/5 20:44:07,309.69,F
2016/8/5 20:44:08,310.25,F
2016/8/5 20:44:09,309.75,F
2016/8/5 20:44:10,308.81,F
2016/8/5 20:44:11,308.25,F
2016/8/5 20:44:12,308.0,F
2016/8/5 20:44:13,306.38,F
2016/8/5 20:44:14,309.31,F
2016/8/5 20:44:15,305.81,F
2016/8/5 20:44:16,307.06,F
2016/8/5 20:44:17,308.75,F
2016/8/5 20:44:18,307.19,F
2016/8/5 20:44:19,307.13,F
2016/8/5 20:44:20,312.31,F
2016/8/5 20:44:21,312.25,F
2016/8/5 20:44:22,309.94,F
2016/8/5 20:44:23,307.56,F
2016/8/5 20:44:24,305.56,F
2016/8/5 20:44:25,305.13,F
2016/8/5 20:44:26,305.0,F
2016/8/5 20:44:27,305.94,F
2016/8/5 20:44:28,307.56,F
2016/8/5 20:44:30,305.06,F
2016/8/5 20:44:31,305.56,F
2016/8/5 20:44:32,305.94,F
2016/8/5 20:44:33,306.25,F
2016/8/5 20:44:34,307.31,F
2016/8/5 20:44:35,307.25,F
2016/8/5 20:44:36,300.81,F
2016/8/5 20:44:37,302.44,F
2016/8/5 20:44:38,301.56,F
2016/8/5 20:44:39,299.81,F
2016/8/5 20:44:40,299.56,F
2016/8/5 20:44:41,299.88,F
2016/8/5 20:44:42,303.88,F
2016/8/5 20:44:43,300.88,F
2016/8/5 20:44:44,301.0,F
2016/8/5 20:44:45,301.0,F
2016/8/5 20:44:46,294.25,F
2016/8/5 20:44:47,282.5,G
2016/8/5 20:44:48,264.63,G
2016/8/5 20:44:49,249.13,G
2016/8/5 20:44:50,231.06,G
2016/8/5 20:44:51,217.38,G
2016/8/5 20:44:52,213.0,G
2016/8/5 20:44:53,209.81,G
2016/8/5 20:44:54,208.31,G
2016/8/5 20:44:55,205.63,G
2016/8/5 20:44:56,206.81,G
2016/8/5 20:44:57,206.69,G
2016/8/5 20:44:58,210.88,G
2016/8/5 20:44:59,211.56,G
2016/8/5 20:45:00,211.63,G
2016/8/5 20:45:01,214.25,G
2016/8/5 20:45:02,213.63,G
2016/8/5 20:45:03,214.31,G
2016/8/5 20:45:04,211.94,G
2016/8/5 20:45:05,212.56,G
2016/8/5 20:45:06,209.06,G
2016/8/5 20:45:07,209.31,G
2016/8/5 20:45:08,211.75,G
2016/8/5 20:45:09,208.38,G
2016/8/5 20:45:10,208.63,G
2016/8/5 20:45:11,208.81,G
2016/8/5 20:45:12,207.06,G
2016/8/5 20:45:13,209.13,G
2016/8/5 20:45:14,209.13,G
2016/8/5 20:45:15,208.25,G
2016/8/5 20:45:16,210.38,G
2016/8/5 20:45:17,213.31,G
2016/8/5 20:45:18,213.06,G
2016/8/5 20:45:19,210.25,G
2016/8/5 20:45:20,206.0,G
2016/8/5 20:45:21,201.44,G
2016/8/5 20:45:22,194.0,G
2016/8/5 20:45:23,201.13,G
2016/8/5 20:45:24,201.19,G
2016/8/5 20:45:25,201.0,G
2016/8/5 20:45:26,199.69,G
2016/8/5 20:45:27,195.0,G
2016/8/5 20:45:28,196.25,G
2016/8/5 20:45:29,198.88,G
2016/8/5 20:45:30,199.69,G
2016/8/5 20:45:32,201.31,G
2016/8/5 20:45:33,200.31,G
2016/8/5 20:45:34,0.0,G
2016/8/5 20:45:35,0.0,G
2016/8/5 20:45:36,0.0,G
2016/8/5 20:45:37,0.0,G
2016/8/5 20:45:38,0.0,G
2016/8/5 20:45:39,0.0,G
2016/8/5 20:45:40,0.0,G
2016/8/5 20:45:41,0.0,G
2016/8/5 20:45:42,0.0,G
2016/8/5 20:45:43,0.0,G
2016/8/5 20:45:44,0.0,G
2016/8/5 20:45:45,0.0,G
2016/8/5 20:45:46,0.0,G
2016/8/5 20:45:47,0.0,G
2016/8/5 20:45:48,0.0,G
2016/8/5 20:45:49,0.0,G
2016/8/5 20:45:50,0.0,G
2016/8/5 20:45:51,0.0,G
2016/8/5 20:45:52,0.0,G
2016/8/5 20:45:53,0.0,G
2016/8/5 20:45:54,0.0,G
2016/8/5 20:45:55,0.0,G
2016/8/5 20:45:56,0.0,G
2016/8/5 20:45:57,0.0,G
2016/8/5 20:45:58,0.0,G
2016/8/5 20:45:59,0.0,G
2016/8/5 20:46:00,0.0,G
2016/8/5 20:46:01,0.0,G
