Epoch Time,Heading
2016/8/3 20:45:48,187.69,A
2016/8/3 20:45:49,192.44,A
2016/8/3 20:45:50,196.88,A
2016/8/3 20:45:51,195.38,A
2016/8/3 20:45:52,194.13,A
2016/8/3 20:45:53,196.31,A
2016/8/3 20:45:54,190.38,A
2016/8/3 20:45:55,192.44,A
2016/8/3 20:45:56,190.25,A
2016/8/3 20:45:57,188.75,A
2016/8/3 20:45:58,188.88,A
2016/8/3 20:45:59,184.81,A
2016/8/3 20:46:00,185.5,A
2016/8/3 20:46:01,184.0,A
2016/8/3 20:46:02,183.94,A
2016/8/3 20:46:03,186.56,A
2016/8/3 20:46:04,183.13,A
2016/8/3 20:46:05,181.38,A
2016/8/3 20:46:06,182.81,A
2016/8/3 20:46:07,186.13,A
2016/8/3 20:46:08,181.31,A
2016/8/3 20:46:09,184.06,A
2016/8/3 20:46:10,182.19,A
2016/8/3 20:46:11,183.19,A
2016/8/3 20:46:12,183.19,A
2016/8/3 20:46:13,189.31,A
2016/8/3 20:46:14,186.25,A
2016/8/3 20:46:15,182.06,A
2016/8/3 20:46:16,183.25,A
2016/8/3 20:46:17,182.63,A
2016/8/3 20:46:18,181.25,A
2016/8/3 20:46:19,183.06,A
2016/8/3 20:46:20,183.94,A
2016/8/3 20:46:21,182.44,A
2016/8/3 20:46:22,183.44,A
2016/8/3 20:46:23,181.88,A
2016/8/3 20:46:24,179.44,A
2016/8/3 20:46:25,177.06,A
2016/8/3 20:46:26,179.63,A
2016/8/3 20:46:27,181.81,A
2016/8/3 20:46:28,182.88,A
2016/8/3 20:46:29,180.75,A
2016/8/3 20:46:30,177.25,A
2016/8/3 20:46:31,176.81,A
2016/8/3 20:46:32,177.25,A
2016/8/3 20:46:33,181.0,A
2016/8/3 20:46:34,186.31,A
2016/8/3 20:46:35,188.13,A
2016/8/3 20:46:36,184.88,A
2016/8/3 20:46:37,182.94,A
2016/8/3 20:46:38,178.38,A
2016/8/3 20:46:39,175.94,A
2016/8/3 20:46:40,173.06,A
2016/8/3 20:46:41,171.19,A
2016/8/3 20:46:42,173.56,A
2016/8/3 20:46:44,172.25,B
2016/8/3 20:46:45,155.69,B
2016/8/3 20:46:46,155.0,B
2016/8/3 20:46:47,105.5,B
2016/8/3 20:46:48,92.25,B
2016/8/3 20:46:49,89.62,B
2016/8/3 20:46:50,87.81,B
2016/8/3 20:46:51,82.31,B
2016/8/3 20:46:52,82.37,B
2016/8/3 20:46:53,82.25,B
2016/8/3 20:46:54,79.87,B
2016/8/3 20:46:55,80.69,B
2016/8/3 20:46:56,83.37,B
2016/8/3 20:46:57,81.19,B
2016/8/3 20:46:58,82.31,B
2016/8/3 20:46:59,79.19,B
2016/8/3 20:47:00,84.06,B
2016/8/3 20:47:01,83.06,B
2016/8/3 20:47:02,82.19,B
2016/8/3 20:47:03,99.44,C
2016/8/3 20:47:04,100.94,C
2016/8/3 20:47:05,106.25,C
2016/8/3 20:47:06,115.5,C
2016/8/3 20:47:07,116.81,C
2016/8/3 20:47:08,120.94,C
2016/8/3 20:47:09,123.0,C
2016/8/3 20:47:10,126.25,C
2016/8/3 20:47:11,130.19,C
2016/8/3 20:47:12,129.0,C
2016/8/3 20:47:13,136.94,C
2016/8/3 20:47:14,137.5,C
2016/8/3 20:47:15,137.63,C
2016/8/3 20:47:16,144.75,C
2016/8/3 20:47:17,146.75,C
2016/8/3 20:47:18,151.31,C
2016/8/3 20:47:19,152.88,C
2016/8/3 20:47:20,152.19,C
2016/8/3 20:47:21,151.5,C
2016/8/3 20:47:22,158.69,C
2016/8/3 20:47:23,164.38,C
2016/8/3 20:47:24,162.06,C
2016/8/3 20:47:25,170.19,C
2016/8/3 20:47:26,178.0,C
2016/8/3 20:47:27,175.38,C
2016/8/3 20:47:28,175.63,C
2016/8/3 20:47:29,174.19,D
2016/8/3 20:47:30,180.94,D
2016/8/3 20:47:31,183.5,D
2016/8/3 20:47:32,179.5,D
2016/8/3 20:47:33,177.31,D
2016/8/3 20:47:34,177.19,D
2016/8/3 20:47:36,182.25,D
2016/8/3 20:47:37,187.63,D
2016/8/3 20:47:38,186.06,D
2016/8/3 20:47:39,183.75,D
2016/8/3 20:47:40,184.5,D
2016/8/3 20:47:41,183.63,D
2016/8/3 20:47:42,179.06,D
2016/8/3 20:47:43,174.75,D
2016/8/3 20:47:44,179.56,D
2016/8/3 20:47:45,180.81,D
2016/8/3 20:47:46,184.06,D
2016/8/3 20:47:47,181.31,D
2016/8/3 20:47:48,181.25,D
2016/8/3 20:47:49,181.38,D
2016/8/3 20:47:50,179.38,D
2016/8/3 20:47:51,180.63,D
2016/8/3 20:47:52,181.88,D
2016/8/3 20:47:53,180.94,D
2016/8/3 20:47:54,180.56,D
2016/8/3 20:47:55,179.75,D
2016/8/3 20:47:56,179.75,D
2016/8/3 20:47:57,177.63,D
2016/8/3 20:47:58,180.31,D
2016/8/3 20:47:59,177.13,D
2016/8/3 20:48:00,179.69,D
2016/8/3 20:48:01,174.56,E
2016/8/3 20:48:02,172.5,E
2016/8/3 20:48:03,170.19,E
2016/8/3 20:48:04,169.25,E
2016/8/3 20:48:05,168.88,E
2016/8/3 20:48:06,172.31,E
2016/8/3 20:48:07,176.13,E
2016/8/3 20:48:08,177.38,E
2016/8/3 20:48:09,167.06,E
2016/8/3 20:48:10,174.63,E
2016/8/3 20:48:11,181.0,E
2016/8/3 20:48:12,188.63,E
2016/8/3 20:48:13,185.13,E
2016/8/3 20:48:14,182.75,E
2016/8/3 20:48:15,179.25,E
2016/8/3 20:48:16,178.88,E
2016/8/3 20:48:17,187.25,E
2016/8/3 20:48:18,190.81,E
2016/8/3 20:48:19,184.63,E
2016/8/3 20:48:20,184.06,E
2016/8/3 20:48:21,183.31,E
2016/8/3 20:48:22,185.19,E
2016/8/3 20:48:23,193.0,E
2016/8/3 20:48:24,188.31,E
2016/8/3 20:48:25,186.0,F
2016/8/3 20:48:26,199.75,F
2016/8/3 20:48:27,230.06,F
2016/8/3 20:48:28,263.06,F
2016/8/3 20:48:30,277.31,F
2016/8/3 20:48:31,276.19,F
2016/8/3 20:48:32,271.88,F
2016/8/3 20:48:33,267.44,F
2016/8/3 20:48:34,264.63,F
2016/8/3 20:48:35,263.5,F
2016/8/3 20:48:36,263.19,F
2016/8/3 20:48:37,268.06,F
2016/8/3 20:48:38,268.13,F
2016/8/3 20:48:39,265.31,F
2016/8/3 20:48:40,263.88,F
2016/8/3 20:48:41,270.19,F
2016/8/3 20:48:42,271.06,F
2016/8/3 20:48:43,274.75,F
2016/8/3 20:48:44,271.5,F
2016/8/3 20:48:45,271.13,F
2016/8/3 20:48:46,274.38,F
2016/8/3 20:48:47,275.38,F
2016/8/3 20:48:48,275.81,F
2016/8/3 20:48:49,274.38,F
2016/8/3 20:48:50,274.25,F
2016/8/3 20:48:51,274.63,F
2016/8/3 20:48:52,277.31,F
2016/8/3 20:48:53,280.75,F
2016/8/3 20:48:54,276.81,F
2016/8/3 20:48:55,275.44,F
2016/8/3 20:48:56,273.25,F
2016/8/3 20:48:57,275.25,F
2016/8/3 20:48:58,274.56,F
2016/8/3 20:48:59,274.69,F
2016/8/3 20:49:00,269.5,F
2016/8/3 20:49:01,275.94,F
2016/8/3 20:49:02,279.63,F
2016/8/3 20:49:03,280.94,F
2016/8/3 20:49:04,277.88,F
2016/8/3 20:49:05,275.31,F
2016/8/3 20:49:06,271.0,F
2016/8/3 20:49:07,271.56,F
2016/8/3 20:49:08,279.75,F
2016/8/3 20:49:09,276.75,F
2016/8/3 20:49:10,273.69,F
2016/8/3 20:49:11,275.0,G
2016/8/3 20:49:12,265.13,G
2016/8/3 20:49:13,246.13,G
2016/8/3 20:49:14,227.88,G
2016/8/3 20:49:15,217.13,G
2016/8/3 20:49:16,202.44,G
2016/8/3 20:49:17,187.63,G
2016/8/3 20:49:18,188.88,G
2016/8/3 20:49:19,188.0,G
2016/8/3 20:49:20,184.75,G
2016/8/3 20:49:21,182.31,G
2016/8/3 20:49:22,179.06,G
2016/8/3 20:49:24,184.5,G
2016/8/3 20:49:25,187.0,G
2016/8/3 20:49:26,186.19,G
2016/8/3 20:49:27,195.5,G
2016/8/3 20:49:28,197.38,G
2016/8/3 20:49:29,192.81,G
2016/8/3 20:49:30,186.44,G
2016/8/3 20:49:31,182.13,G
2016/8/3 20:49:32,180.5,G
2016/8/3 20:49:33,178.25,G
2016/8/3 20:49:34,181.75,G
2016/8/3 20:49:35,182.63,G
2016/8/3 20:49:36,186.63,G
2016/8/3 20:49:37,190.94,G
2016/8/3 20:49:38,182.25,G
2016/8/3 20:49:39,186.75,G
2016/8/3 20:49:40,185.44,G
2016/8/3 20:49:41,182.63,G
2016/8/3 20:49:42,181.25,G
2016/8/3 20:49:43,182.38,G
2016/8/3 20:49:44,192.13,H
2016/8/3 20:49:45,214.25,H
2016/8/3 20:49:46,229.06,H
2016/8/3 20:49:47,249.38,H
2016/8/3 20:49:48,268.31,H
2016/8/3 20:49:49,266.69,H
2016/8/3 20:49:50,266.69,H
2016/8/3 20:49:51,270.63,H
2016/8/3 20:49:52,274.06,H
2016/8/3 20:49:53,273.25,H
2016/8/3 20:49:54,271.38,H
2016/8/3 20:49:55,272.13,H
2016/8/3 20:49:56,273.63,H
2016/8/3 20:49:57,275.06,H
2016/8/3 20:49:58,276.31,H
2016/8/3 20:49:59,272.31,H
2016/8/3 20:50:00,275.06,H
2016/8/3 20:50:01,268.31,H
2016/8/3 20:50:02,264.06,H
2016/8/3 20:50:03,258.31,H
2016/8/3 20:50:04,258.88,H
2016/8/3 20:50:05,266.69,I
2016/8/3 20:50:06,286.94,I
2016/8/3 20:50:07,327.69,I
2016/8/3 20:50:08,347.75,I
2016/8/3 20:50:09,357.0,I
2016/8/3 20:50:10,358.44,I
2016/8/3 20:50:11,353.38,I
2016/8/3 20:50:13,2.63,I
2016/8/3 20:50:14,4.31,I
2016/8/3 20:50:15,4.56,I
2016/8/3 20:50:16,5.19,I
2016/8/3 20:50:17,2.44,I
2016/8/3 20:50:18,0.12,I
2016/8/3 20:50:19,7.0,J
2016/8/3 20:50:20,25.0,J
2016/8/3 20:50:21,58.5,J
2016/8/3 20:50:22,80.94,J
2016/8/3 20:50:23,118.56,J
2016/8/3 20:50:24,153.5,J
2016/8/3 20:50:25,179.25,J
2016/8/3 20:50:26,182.56,J
2016/8/3 20:50:27,185.63,J
2016/8/3 20:50:28,188.06,J
2016/8/3 20:50:29,189.56,J
2016/8/3 20:50:30,187.63,J
2016/8/3 20:50:31,182.63,J
2016/8/3 20:50:32,186.69,J
2016/8/3 20:50:33,181.94,J
2016/8/3 20:50:34,185.25,J
2016/8/3 20:50:35,186.06,J
2016/8/3 20:50:36,185.81,J
2016/8/3 20:50:37,187.69,J
2016/8/3 20:50:38,185.5,J
2016/8/3 20:50:39,185.06,J
2016/8/3 20:50:40,181.0,J
2016/8/3 20:50:41,180.19,J
2016/8/3 20:50:42,179.56,J
2016/8/3 20:50:43,177.56,J
2016/8/3 20:50:44,180.88,J
2016/8/3 20:50:45,178.38,J
2016/8/3 20:50:46,174.94,J
2016/8/3 20:50:47,170.81,J
2016/8/3 20:50:48,170.75,J
2016/8/3 20:50:49,164.31,J
2016/8/3 20:50:50,170.06,J
2016/8/3 20:50:51,154.69,J
2016/8/3 20:50:52,170.88,K
2016/8/3 20:50:53,173.06,K
2016/8/3 20:50:54,164.69,K
2016/8/3 20:50:55,166.5,K
2016/8/3 20:50:56,170.5,K
2016/8/3 20:50:57,175.44,K
2016/8/3 20:50:58,175.81,K
2016/8/3 20:50:59,167.69,K
2016/8/3 20:51:00,172.75,K
2016/8/3 20:51:01,174.38,K
2016/8/3 20:51:02,181.81,K
2016/8/3 20:51:03,186.25,K
2016/8/3 20:51:04,186.69,K
2016/8/3 20:51:05,171.25,K
2016/8/3 20:51:06,171.19,K
2016/8/3 20:51:07,174.13,K
2016/8/3 20:51:08,161.5,K
2016/8/3 20:51:10,157.44,K
2016/8/3 20:51:11,156.88,K
2016/8/3 20:51:12,158.13,L
2016/8/3 20:51:13,187.75,L
2016/8/3 20:51:14,199.13,L
2016/8/3 20:51:15,186.5,L
2016/8/3 20:51:16,187.25,L
2016/8/3 20:51:17,183.88,L
2016/8/3 20:51:18,177.19,L
2016/8/3 20:51:19,200.88,L
2016/8/3 20:51:20,206.88,L
2016/8/3 20:51:21,195.25,L
2016/8/3 20:51:22,181.5,L
2016/8/3 20:51:23,181.31,L
2016/8/3 20:51:24,180.44,L
2016/8/3 20:51:25,180.63,L
2016/8/3 20:51:26,180.56,L
2016/8/3 20:51:27,185.31,L
2016/8/3 20:51:28,186.13,L
2016/8/3 20:51:29,192.75,L
2016/8/3 20:51:30,194.94,L
2016/8/3 20:51:31,188.81,L
2016/8/3 20:51:32,187.5,L
2016/8/3 20:51:33,190.75,L
2016/8/3 20:51:34,186.06,L
2016/8/3 20:51:35,161.19,L
2016/8/3 20:51:36,139.63,L
2016/8/3 20:51:37,121.12,L
2016/8/3 20:51:38,90.0,L
2016/8/3 20:51:39,83.94,L
2016/8/3 20:51:40,82.37,L
2016/8/3 20:51:41,84.0,L
2016/8/3 20:51:42,88.12,L
2016/8/3 20:51:43,90.44,L
2016/8/3 20:51:44,92.56,L
2016/8/3 20:51:45,90.31,L
2016/8/3 20:51:46,85.81,L
2016/8/3 20:51:47,83.0,L
2016/8/3 20:51:48,84.94,L
2016/8/3 20:51:49,83.44,L
2016/8/3 20:51:50,87.25,L
2016/8/3 20:51:51,86.0,L
2016/8/3 20:51:52,77.75,M
2016/8/3 20:51:53,87.12,M
2016/8/3 20:51:54,73.69,M
2016/8/3 20:51:55,40.06,M
2016/8/3 20:51:56,2.81,M
2016/8/3 20:51:57,326.56,M
2016/8/3 20:51:58,297.38,M
2016/8/3 20:51:59,268.81,M
2016/8/3 20:52:00,233.0,M
2016/8/3 20:52:01,212.88,M
2016/8/3 20:52:02,170.31,M
2016/8/3 20:52:03,154.31,M
2016/8/3 20:52:04,103.31,M
2016/8/3 20:52:05,99.25,M
2016/8/3 20:52:06,99.94,M
2016/8/3 20:52:07,99.81,M
2016/8/3 20:52:09,100.0,M
