Epoch Time,Heading
2016/8/3 14:25:53,42584.10130787037,171.81
2016/8/3 14:25:54,42584.10131944444,170.0
2016/8/3 14:25:55,42584.10133101852,173.94
2016/8/3 14:25:56,42584.10134259259,172.0
2016/8/3 14:25:57,42584.10135416666,173.06
2016/8/3 14:25:58,42584.101365740746,178.5
2016/8/3 14:25:59,42584.101377314815,177.31
2016/8/3 14:26:00,42584.101388888885,176.88
2016/8/3 14:26:01,42584.10140046297,179.81
2016/8/3 14:26:02,42584.10141203704,175.88
2016/8/3 14:26:03,42584.10142361111,174.75
2016/8/3 14:26:04,42584.101435185185,175.88
2016/8/3 14:26:05,42584.10144675926,174.44
2016/8/3 14:26:06,42584.10145833333,175.31
2016/8/3 14:26:07,42584.10146990741,174.81
2016/8/3 14:26:08,42584.101481481484,175.69
2016/8/3 14:26:09,42584.101493055554,178.88
2016/8/3 14:26:10,42584.10150462963,91.19
2016/8/3 14:26:11,42584.10151620371,93.94
2016/8/3 14:26:12,42584.10152777778,91.37
2016/8/3 14:26:13,42584.10153935185,86.56
2016/8/3 14:26:14,42584.10155092593,86.5
2016/8/3 14:26:15,42584.1015625,87.94
2016/8/3 14:26:16,42584.10157407407,88.06
2016/8/3 14:26:17,42584.10158564815,85.56
2016/8/3 14:26:18,42584.10159722222,89.44
2016/8/3 14:26:19,42584.10160879629,88.25
2016/8/3 14:26:20,42584.10162037037,86.12
2016/8/3 14:26:21,42584.101631944446,87.25
2016/8/3 14:26:22,42584.101643518516,95.0
2016/8/3 14:26:23,42584.10165509259,86.44
2016/8/3 14:26:24,42584.10166666667,83.5
2016/8/3 14:26:25,42584.10167824074,88.94
2016/8/3 14:26:26,42584.101689814815,97.0
2016/8/3 14:26:27,42584.10170138889,102.81
2016/8/3 14:26:28,42584.10171296296,106.81
2016/8/3 14:26:29,42584.10172453703,108.94
2016/8/3 14:26:30,42584.101736111115,112.44
2016/8/3 14:26:31,42584.101747685185,116.44
2016/8/3 14:26:32,42584.101759259254,128.94
2016/8/3 14:26:33,42584.10177083334,124.0
2016/8/3 14:26:34,42584.10178240741,132.38
2016/8/3 14:26:35,42584.10179398148,133.69
2016/8/3 14:26:36,42584.10180555556,137.19
2016/8/3 14:26:37,42584.10181712963,137.13
2016/8/3 14:26:38,42584.1018287037,135.56
2016/8/3 14:26:39,42584.10184027778,134.13
2016/8/3 14:26:40,42584.101851851854,143.06
2016/8/3 14:26:41,42584.10186342592,152.19
2016/8/3 14:26:42,42584.101875,158.63
2016/8/3 14:26:43,42584.10188657408,170.94
2016/8/3 14:26:44,42584.10189814815,168.31
2016/8/3 14:26:45,42584.10190972222,172.63
2016/8/3 14:26:46,42584.1019212963,179.06
2016/8/3 14:26:47,42584.10193287037,179.94
2016/8/3 14:26:48,42584.10194444444,181.38
2016/8/3 14:26:49,42584.10195601852,181.94
2016/8/3 14:26:50,42584.10196759259,176.88
2016/8/3 14:26:51,42584.10197916666,175.63
2016/8/3 14:26:53,42584.102002314816,179.5
2016/8/3 14:26:54,42584.102013888885,174.0
2016/8/3 14:26:55,42584.10202546296,175.25
2016/8/3 14:26:56,42584.10203703704,176.25
2016/8/3 14:26:57,42584.10204861111,177.5
2016/8/3 14:26:58,42584.102060185185,173.06
2016/8/3 14:26:59,42584.10207175926,174.81
2016/8/3 14:27:00,42584.10208333333,181.56
2016/8/3 14:27:01,42584.10209490741,172.63
2016/8/3 14:27:02,42584.102106481485,179.0
2016/8/3 14:27:03,42584.102118055554,177.31
2016/8/3 14:27:04,42584.102129629624,174.13
2016/8/3 14:27:05,42584.10214120371,174.0
2016/8/3 14:27:06,42584.10215277778,174.63
2016/8/3 14:27:07,42584.10216435185,175.31
2016/8/3 14:27:08,42584.10217592593,177.38
2016/8/3 14:27:09,42584.1021875,177.75
2016/8/3 14:27:10,42584.10219907407,178.06
2016/8/3 14:27:11,42584.102210648154,179.19
2016/8/3 14:27:12,42584.102222222224,179.44
2016/8/3 14:27:13,42584.10223379629,174.75
2016/8/3 14:27:14,42584.10224537037,188.63
2016/8/3 14:27:15,42584.10225694445,187.0
2016/8/3 14:27:16,42584.102268518516,191.75
2016/8/3 14:27:17,42584.10228009259,182.63
2016/8/3 14:27:18,42584.10229166667,209.94
2016/8/3 14:27:19,42584.10230324074,188.25
2016/8/3 14:27:20,42584.10231481481,180.38
2016/8/3 14:27:21,42584.10232638889,178.75
2016/8/3 14:27:22,42584.10233796296,160.63
2016/8/3 14:27:23,42584.10234953703,164.19
2016/8/3 14:27:24,42584.102361111116,174.44
2016/8/3 14:27:25,42584.102372685185,170.31
2016/8/3 14:27:26,42584.102384259255,174.0
2016/8/3 14:27:27,42584.10239583334,170.38
2016/8/3 14:27:28,42584.10240740741,170.13
2016/8/3 14:27:29,42584.10241898148,170.69
2016/8/3 14:27:30,42584.102430555555,171.31
2016/8/3 14:27:31,42584.10244212963,175.06
2016/8/3 14:27:32,42584.1024537037,172.5
2016/8/3 14:27:33,42584.10246527778,180.63
2016/8/3 14:27:34,42584.102476851855,179.75
2016/8/3 14:27:35,42584.102488425924,183.0
2016/8/3 14:27:36,42584.1025,184.0
2016/8/3 14:27:37,42584.10251157408,179.69
2016/8/3 14:27:39,42584.10253472222,171.31
2016/8/3 14:27:40,42584.1025462963,167.63
2016/8/3 14:27:41,42584.10255787037,169.06
2016/8/3 14:27:42,42584.10256944444,167.31
2016/8/3 14:27:43,42584.102581018524,167.06
2016/8/3 14:27:44,42584.10259259259,168.19
2016/8/3 14:27:45,42584.10260416666,165.81
2016/8/3 14:27:46,42584.10261574074,162.0
2016/8/3 14:27:47,42584.102627314816,163.69
2016/8/3 14:27:48,42584.102638888886,160.38
2016/8/3 14:27:49,42584.10265046296,174.94
2016/8/3 14:27:50,42584.10266203704,179.0
2016/8/3 14:27:51,42584.10267361111,172.56
2016/8/3 14:27:52,42584.102685185186,161.75
2016/8/3 14:27:53,42584.10269675926,168.56
2016/8/3 14:27:54,42584.10270833333,192.25
2016/8/3 14:27:55,42584.1027199074,189.81
2016/8/3 14:27:56,42584.102731481486,182.13
2016/8/3 14:27:57,42584.102743055555,183.06
2016/8/3 14:27:58,42584.102754629625,185.31
2016/8/3 14:27:59,42584.10276620371,186.69
2016/8/3 14:28:00,42584.10277777778,189.06
2016/8/3 14:28:01,42584.10278935185,187.25
2016/8/3 14:28:02,42584.10280092593,185.31
2016/8/3 14:28:03,42584.1028125,186.63
2016/8/3 14:28:04,42584.10282407407,184.5
2016/8/3 14:28:05,42584.10283564815,181.31
2016/8/3 14:28:06,42584.102847222224,175.38
2016/8/3 14:28:07,42584.102858796294,177.06
2016/8/3 14:28:08,42584.10287037037,184.06
2016/8/3 14:28:09,42584.10288194445,184.75
2016/8/3 14:28:10,42584.10289351852,180.25
2016/8/3 14:28:11,42584.10290509259,181.0
2016/8/3 14:28:12,42584.10291666667,173.31
2016/8/3 14:28:13,42584.10292824074,174.13
2016/8/3 14:28:14,42584.10293981481,178.63
2016/8/3 14:28:15,42584.10295138889,183.69
2016/8/3 14:28:16,42584.10296296296,183.5
