2016/8/2,20:45:41,42583.3650578704,175.38
2016/8/2,20:45:42,42583.3650694444,175.06
2016/8/2,20:45:43,42583.3650810185,174.31
2016/8/2,20:45:44,42583.3650925926,174.69
2016/8/2,20:45:45,42583.3651041667,172.63
2016/8/2,20:45:46,42583.3651157407,175.75
2016/8/2,20:45:47,42583.3651273148,175.75
2016/8/2,20:45:48,42583.3651388889,179.69
2016/8/2,20:45:49,42583.365150463,177.25
2016/8/2,20:45:50,42583.365162037,175.06
2016/8/2,20:45:51,42583.3651736111,175.5
2016/8/2,20:45:52,42583.3651851852,175.88
2016/8/2,20:45:53,42583.3651967593,172.75
2016/8/2,20:45:54,42583.3652083333,172
2016/8/2,20:45:55,42583.3652199074,174.44
2016/8/2,20:45:56,42583.3652314815,176.19
2016/8/2,20:45:57,42583.3652430556,179.44
2016/8/2,20:45:58,42583.3652546296,176.56
2016/8/2,20:45:59,42583.3652662037,176.31
2016/8/2,20:46:00,42583.3652777778,176.38
2016/8/2,20:46:01,42583.3652893519,176.56
2016/8/2,20:46:02,42583.3653009259,177.81
2016/8/2,20:46:03,42583.3653125,183.81
2016/8/2,20:46:04,42583.3653240741,184.25
2016/8/2,20:46:05,42583.3653356482,181.19
2016/8/2,20:46:06,42583.3653472222,179.38
2016/8/2,20:46:08,42583.3653703704,185.44
2016/8/2,20:46:09,42583.3653819444,177.81
2016/8/2,20:46:10,42583.3653935185,108.75
2016/8/2,20:46:11,42583.3654050926,50.44
2016/8/2,20:46:12,42583.3654166667,14.56
2016/8/2,20:46:13,42583.3654282407,328.81
2016/8/2,20:46:14,42583.3654398148,281.88
2016/8/2,20:46:15,42583.3654513889,226.5
2016/8/2,20:46:16,42583.365462963,183.13
2016/8/2,20:46:17,42583.365474537,178.13
2016/8/2,20:46:18,42583.3654861111,178.81
2016/8/2,20:46:19,42583.3654976852,176.63
2016/8/2,20:46:20,42583.3655092593,175.75
2016/8/2,20:46:21,42583.3655208333,180.5
2016/8/2,20:46:22,42583.3655324074,181.19
2016/8/2,20:46:23,42583.3655439815,182.13
2016/8/2,20:46:24,42583.3655555556,182.75
2016/8/2,20:46:25,42583.3655671296,180.75
2016/8/2,20:46:26,42583.3655787037,177.94
2016/8/2,20:46:27,42583.3655902778,178.44
2016/8/2,20:46:28,42583.3656018519,180.25
2016/8/2,20:46:29,42583.3656134259,180.88
2016/8/2,20:46:30,42583.365625,181.63
2016/8/2,20:46:31,42583.3656365741,179.81
2016/8/2,20:46:32,42583.3656481481,180.88
2016/8/2,20:46:33,42583.3656597222,180.94
2016/8/2,20:46:34,42583.3656712963,181.25
2016/8/2,20:46:35,42583.3656828704,176.88
2016/8/2,20:46:36,42583.3656944444,177.5
2016/8/2,20:46:37,42583.3657060185,177.25
2016/8/2,20:46:38,42583.3657175926,180.81
2016/8/2,20:46:39,42583.3657291667,180.06
2016/8/2,20:46:40,42583.3657407407,178.88
2016/8/2,20:46:41,42583.3657523148,178
2016/8/2,20:46:42,42583.3657638889,175.25
2016/8/2,20:46:43,42583.365775463,170.94
2016/8/2,20:46:44,42583.365787037,177.38
2016/8/2,20:46:45,42583.3657986111,171.88
2016/8/2,20:46:46,42583.3658101852,172.94
2016/8/2,20:46:47,42583.3658217593,169.69
2016/8/2,20:46:48,42583.3658333333,171.5
2016/8/2,20:46:49,42583.3658449074,166.06
2016/8/2,20:46:50,42583.3658564815,157.81
2016/8/2,20:46:51,42583.3658680556,145.5
2016/8/2,20:46:52,42583.3658796296,136.25
2016/8/2,20:46:53,42583.3658912037,129
2016/8/2,20:46:55,42583.3659143519,126.81
2016/8/2,20:46:56,42583.3659259259,122.56
2016/8/2,20:46:57,42583.3659375,121.94
2016/8/2,20:46:58,42583.3659490741,118.31
2016/8/2,20:46:59,42583.3659606482,110.87
2016/8/2,20:47:00,42583.3659722222,107.69
2016/8/2,20:47:01,42583.3659837963,102.44
2016/8/2,20:47:02,42583.3659953704,96.87
2016/8/2,20:47:03,42583.3660069444,91
2016/8/2,20:47:04,42583.3660185185,94.69
2016/8/2,20:47:05,42583.3660300926,97.56
2016/8/2,20:47:06,42583.3660416667,93.75
2016/8/2,20:47:07,42583.3660532407,90.69
2016/8/2,20:47:08,42583.3660648148,88.5
2016/8/2,20:47:09,42583.3660763889,84.5
2016/8/2,20:47:10,42583.366087963,88.12
2016/8/2,20:47:11,42583.366099537,92.12
2016/8/2,20:47:12,42583.3661111111,89.5
2016/8/2,20:47:13,42583.3661226852,88.75
2016/8/2,20:47:14,42583.3661342593,83.5
2016/8/2,20:47:15,42583.3661458333,80.62
2016/8/2,20:47:16,42583.3661574074,88.69
2016/8/2,20:47:17,42583.3661689815,86.25
2016/8/2,20:47:18,42583.3661805556,84.87
2016/8/2,20:47:19,42583.3661921296,87.19
2016/8/2,20:47:20,42583.3662037037,89.69
2016/8/2,20:47:21,42583.3662152778,90.94
2016/8/2,20:47:22,42583.3662268519,89.87
2016/8/2,20:47:23,42583.3662384259,90.62
2016/8/2,20:47:24,42583.36625,88.06
2016/8/2,20:47:25,42583.3662615741,86.87
2016/8/2,20:47:26,42583.3662731481,81.69
2016/8/2,20:47:27,42583.3662847222,95.56
2016/8/2,20:47:28,42583.3662962963,84.56
2016/8/2,20:47:29,42583.3663078704,90.37
2016/8/2,20:47:30,42583.3663194444,91.62
2016/8/2,20:47:31,42583.3663310185,88.81
2016/8/2,20:47:32,42583.3663425926,78.44
2016/8/2,20:47:33,42583.3663541667,75.75
2016/8/2,20:47:34,42583.3663657407,76.62
2016/8/2,20:47:35,42583.3663773148,80.56
2016/8/2,20:47:36,42583.3663888889,92.87
2016/8/2,20:47:37,42583.366400463,102.25
2016/8/2,20:47:38,42583.366412037,118.37
2016/8/2,20:47:39,42583.3664236111,117.37
2016/8/2,20:47:40,42583.3664351852,123.94
2016/8/2,20:47:41,42583.3664467593,135.38
