Epoch Time,Heading
2016/8/5 20:32:36,225.75,D
2016/8/5 20:32:37,227.0,D
2016/8/5 20:32:38,226.69,D
2016/8/5 20:32:39,227.31,D
2016/8/5 20:32:40,226.19,D
2016/8/5 20:32:41,225.06,D
2016/8/5 20:32:42,224.56,D
2016/8/5 20:32:43,226.81,D
2016/8/5 20:32:44,227.5,D
2016/8/5 20:32:45,228.0,D
2016/8/5 20:32:46,223.13,D
2016/8/5 20:32:47,220.94,D
2016/8/5 20:32:48,221.81,D
2016/8/5 20:32:49,216.94,D
2016/8/5 20:32:50,215.94,D
2016/8/5 20:32:51,215.0,D
2016/8/5 20:32:52,215.94,D
2016/8/5 20:32:53,219.44,D
2016/8/5 20:32:54,221.75,D
2016/8/5 20:32:55,224.75,D
2016/8/5 20:32:56,228.31,D
2016/8/5 20:32:57,225.63,D
2016/8/5 20:32:58,226.0,D
2016/8/5 20:32:59,226.06,D
2016/8/5 20:33:00,220.75,D
2016/8/5 20:33:01,218.94,D
2016/8/5 20:33:02,223.5,D
2016/8/5 20:33:03,224.63,D
2016/8/5 20:33:04,222.31,D
2016/8/5 20:33:05,228.69,D
2016/8/5 20:33:07,223.88,D
2016/8/5 20:33:08,227.69,D
2016/8/5 20:33:09,231.44,D
2016/8/5 20:33:10,231.19,D
2016/8/5 20:33:11,233.75,D
2016/8/5 20:33:12,234.25,D
2016/8/5 20:33:13,232.56,D
2016/8/5 20:33:14,234.38,D
2016/8/5 20:33:15,233.75,D
2016/8/5 20:33:16,233.94,D
2016/8/5 20:33:17,236.13,D
2016/8/5 20:33:18,234.94,D
2016/8/5 20:33:19,237.38,D
2016/8/5 20:33:20,236.81,D
2016/8/5 20:33:21,234.56,D
2016/8/5 20:33:22,234.69,D
2016/8/5 20:33:23,235.0,D
2016/8/5 20:33:24,235.94,D
2016/8/5 20:33:25,236.19,D
2016/8/5 20:33:26,236.19,D
2016/8/5 20:33:27,236.19,D
2016/8/5 20:33:28,236.19,D
2016/8/5 20:33:29,236.19,D
2016/8/5 20:33:30,236.19,D
2016/8/5 20:33:31,236.19,D
2016/8/5 20:33:32,236.19,D
2016/8/5 20:33:33,236.19,D
2016/8/5 20:33:34,236.19,D
2016/8/5 20:33:35,236.19,D
2016/8/5 20:33:36,236.19,D
2016/8/5 20:33:37,236.19,D
2016/8/5 20:33:38,236.5,D
2016/8/5 20:33:39,236.44,D
2016/8/5 20:33:40,236.44,D
2016/8/5 20:33:41,236.44,D
2016/8/5 20:33:42,236.44,D
2016/8/5 20:33:43,236.44,D
2016/8/5 20:33:44,236.44,D
2016/8/5 20:33:45,236.44,D
2016/8/5 20:33:46,236.44,D
2016/8/5 20:33:47,236.5,D
2016/8/5 20:33:48,236.75,D
2016/8/5 20:33:49,236.75,D
2016/8/5 20:33:50,236.38,D
2016/8/5 20:33:51,236.13,D
2016/8/5 20:33:52,236.06,D
2016/8/5 20:33:53,236.06,D
2016/8/5 20:33:54,236.06,D
2016/8/5 20:33:55,236.06,D
2016/8/5 20:33:57,236.06,D
2016/8/5 20:33:58,236.06,D
2016/8/5 20:33:59,236.06,D
2016/8/5 20:34:00,236.06,D
2016/8/5 20:34:01,236.06,D
2016/8/5 20:34:02,236.06,D
2016/8/5 20:34:03,236.06,D
2016/8/5 20:34:04,236.06,D
2016/8/5 20:34:05,236.06,D
2016/8/5 20:34:06,236.13,D
2016/8/5 20:34:07,236.19,D
2016/8/5 20:34:08,231.69,D
2016/8/5 20:34:09,235.06,D
2016/8/5 20:34:10,238.63,D
2016/8/5 20:34:11,237.63,D
2016/8/5 20:34:12,237.56,D
2016/8/5 20:34:13,223.81,D
2016/8/5 20:34:14,233.0,D
2016/8/5 20:34:15,231.0,D
2016/8/5 20:34:16,235.75,D
2016/8/5 20:34:17,230.56,D
2016/8/5 20:34:18,237.69,D
2016/8/5 20:34:19,236.06,D
2016/8/5 20:34:20,236.13,D
2016/8/5 20:34:21,236.69,D
2016/8/5 20:34:22,236.69,D
2016/8/5 20:34:23,236.69,D
2016/8/5 20:34:24,236.69,D
2016/8/5 20:34:25,236.69,D
2016/8/5 20:34:26,236.69,D
2016/8/5 20:34:27,236.69,D
2016/8/5 20:34:28,236.69,D
2016/8/5 20:34:29,236.69,D
2016/8/5 20:34:30,236.69,D
2016/8/5 20:34:31,236.69,D
2016/8/5 20:34:32,236.69,D
2016/8/5 20:34:33,236.69,D
2016/8/5 20:34:34,236.69,D
2016/8/5 20:34:35,236.69,D
2016/8/5 20:34:36,236.69,D
2016/8/5 20:34:37,236.56,D
2016/8/5 20:34:38,236.56,D
2016/8/5 20:34:39,236.56,D
2016/8/5 20:34:40,236.56,D
2016/8/5 20:34:41,236.56,D
2016/8/5 20:34:42,236.56,D
2016/8/5 20:34:43,236.56,D
2016/8/5 20:34:45,236.56,D
2016/8/5 20:34:46,236.56,D
2016/8/5 20:34:47,236.56,D
2016/8/5 20:34:48,236.56,D
2016/8/5 20:34:49,236.56,D
2016/8/5 20:34:50,236.56,D
2016/8/5 20:34:51,236.56,D
2016/8/5 20:34:52,236.56,D
2016/8/5 20:34:53,236.56,D
2016/8/5 20:34:54,236.56,D
2016/8/5 20:34:55,236.56,D
2016/8/5 20:34:56,236.56,D
2016/8/5 20:34:57,236.56,D
2016/8/5 20:34:58,236.56,D
2016/8/5 20:34:59,236.56,D
2016/8/5 20:35:00,238.81,D
2016/8/5 20:35:01,238.69,D
2016/8/5 20:35:02,238.69,D
2016/8/5 20:35:03,238.63,D
2016/8/5 20:35:04,238.63,D
2016/8/5 20:35:05,235.94,D
2016/8/5 20:35:06,234.94,D
2016/8/5 20:35:07,235.06,D
2016/8/5 20:35:08,235.06,D
2016/8/5 20:35:09,235.06,D
2016/8/5 20:35:10,235.06,D
2016/8/5 20:35:11,235.06,D
2016/8/5 20:35:12,234.75,D
2016/8/5 20:35:13,232.44,D
2016/8/5 20:35:14,232.81,D
2016/8/5 20:35:15,234.63,D
2016/8/5 20:35:16,235.06,D
2016/8/5 20:35:17,235.06,D
2016/8/5 20:35:18,235.06,D
2016/8/5 20:35:19,235.06,D
2016/8/5 20:35:20,235.06,D
2016/8/5 20:35:21,235.06,D
2016/8/5 20:35:22,235.06,D
2016/8/5 20:35:23,235.06,D
2016/8/5 20:35:24,235.06,D
2016/8/5 20:35:25,235.06,D
2016/8/5 20:35:26,235.06,D
2016/8/5 20:35:27,235.06,D
2016/8/5 20:35:28,235.31,D
2016/8/5 20:35:29,236.38,D
2016/8/5 20:35:30,236.44,D
2016/8/5 20:35:31,236.88,D
2016/8/5 20:35:32,236.88,D
2016/8/5 20:35:33,236.88,D
2016/8/5 20:35:34,236.88,D
2016/8/5 20:35:35,236.88,D
2016/8/5 20:35:36,236.88,D
2016/8/5 20:35:37,236.88,D
2016/8/5 20:35:38,237.13,D
2016/8/5 20:35:39,237.13,D
2016/8/5 20:35:40,237.06,D
2016/8/5 20:35:42,237.06,D
2016/8/5 20:35:43,237.06,D
2016/8/5 20:35:44,237.06,D
2016/8/5 20:35:45,237.06,D
2016/8/5 20:35:46,237.06,D
2016/8/5 20:35:47,237.13,D
