Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2016/10/19 18:33:14, None, None, 359.94, 357.07250605167883, 0.0, 0.0, @
2016/10/19 18:33:15, 41.787243333333336, 41.787243333333336, 0.0, 357.1325060516789, 0.0, 0.0, @
2016/10/19 18:33:16, 41.787243333333336, 41.787243333333336, 0.0, 357.1325060516789, 45.91, 270.0, A
2016/10/19 18:33:17, 41.787243333333336, 41.787243333333336, 0.0, 357.1325060516789, 294.49, 90.0, A
2016/10/19 18:33:18, 41.787243333333336, 41.787243333333336, 0.0, 357.1325060516789, 25.38, 90.0, A
2016/10/19 18:33:19, 41.787243333333336, 41.787243333333336, 359.94, 357.07250605167883, 321.56, 90.0, A
2016/10/19 18:33:20, 41.787243333333336, 41.787243333333336, 359.94, 357.07250605167883, 220.85, 90.0, A
2016/10/19 18:33:21, 41.787243333333336, 41.787243333333336, 359.94, 357.07250605167883, 204.24, 90.0, A
2016/10/19 18:33:22, 41.787243333333336, 41.787243333333336, 359.94, 357.07250605167883, 202.0, 90.0, A
2016/10/19 18:33:23, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 163.89, 90.0, A
2016/10/19 18:33:24, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 255.05, 90.0, A
2016/10/19 18:33:25, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 204.96, 90.0, B
2016/10/19 18:33:26, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 230.07, 90.0, B
2016/10/19 18:33:27, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 55.24, 90.0, B
2016/10/19 18:33:28, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 28.3, 90.0, B
2016/10/19 18:33:29, 41.78724166666667, 41.78724166666667, 359.94, 357.07250605167883, 37.98, 90.0, C
