Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2016/10/19 18:05:43, None, None, 359.94, 357.07250605167883, 0.0, 0.0, @
2016/10/19 18:05:44, None, None, 359.94, 357.07250605167883, 0.0, 0.0, @
2016/10/19 18:05:45, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 288.86, 90.0, @
2016/10/19 18:05:46, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 81.77, 90.0, @
2016/10/19 18:05:47, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 275.23, 90.0, @
2016/10/19 18:05:48, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 46.49, 90.0, @
2016/10/19 18:05:49, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 103.87, 90.0, @
2016/10/19 18:05:50, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 312.83, 90.0, @
2016/10/19 18:05:52, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 283.6, 90.0, @
2016/10/19 18:05:53, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 105.36, 90.0, @
2016/10/19 18:05:54, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 301.13, 90.0, @
2016/10/19 18:05:55, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 30.34, 90.0, @
2016/10/19 18:05:56, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 247.46, 90.0, @
2016/10/19 18:05:57, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 99.5, 90.0, @
2016/10/19 18:05:58, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 16.07, 90.0, @
2016/10/19 18:05:59, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 331.55, 90.0, @
2016/10/19 18:06:00, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 181.15, 90.0, @
2016/10/19 18:06:01, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 339.74, 90.0, @
2016/10/19 18:06:02, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 67.04, 90.0, @
2016/10/19 18:06:03, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 7.27, 90.0, @
2016/10/19 18:06:04, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 169.81, 90.0, @
2016/10/19 18:06:05, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 94.24, 90.0, @
2016/10/19 18:06:06, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 83.8, 90.0, @
2016/10/19 18:06:07, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 301.91, 90.0, @
2016/10/19 18:06:08, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 221.66, 90.0, @
2016/10/19 18:06:09, 41.787686666666666, 41.787686666666666, 359.94, 357.07250605167883, 20.41, 90.0, @
2016/10/19 18:06:10, 41.787686666666666, 41.787686666666666, 1.25, 358.3825060516789, 20.41, 90.0, @
2016/10/19 18:06:11, 41.787686666666666, 41.787686666666666, 0.94, 358.07250605167894, 159.09, 90.0, @
2016/10/19 18:06:12, 41.787686666666666, 41.787686666666666, 0.88, 358.0125060516789, 159.09, 90.0, @
2016/10/19 18:06:13, 41.787635, 41.787635, 0.06, 357.19250605167895, 167.42, 90.0, @
2016/10/19 18:06:14, 41.787663333333334, 41.787663333333334, 359.06, 356.19250605167895, 153.04, 90.0, @
2016/10/19 18:06:15, 41.787661666666665, 41.787661666666665, 358.31, 355.44250605167895, 171.45, 90.0, @
2016/10/19 18:06:16, 41.78766, 41.78766, 358.56, 355.69250605167895, 187.4, 90.0, @
2016/10/19 18:06:17, 41.78765333333333, 41.78765333333333, 358.5, 355.632506051679, 155.61, 90.0, @
2016/10/19 18:06:18, 41.78765166666667, 41.78765166666667, 358.19, 355.32250605167883, 132.37, 90.0, @
2016/10/19 18:06:19, 41.78765666666666, 41.78765666666666, 357.75, 354.882506051679, 148.88, 90.0, @
2016/10/19 18:06:20, 41.787661666666665, 41.787661666666665, 358.19, 355.32250605167883, 195.98, 90.0, @
2016/10/19 18:06:21, 41.78766666666667, 41.78766666666667, 358.5, 355.632506051679, 232.71, 90.0, @
2016/10/19 18:06:22, 41.78767, 41.78767, 358.56, 355.69250605167895, 74.8, 90.0, @
2016/10/19 18:06:23, 41.78767, 41.78767, 358.63, 355.7625060516789, 119.72, 90.0, @
2016/10/19 18:06:24, 41.78767, 41.78767, 357.69, 354.82250605167883, 70.04, 90.0, @
2016/10/19 18:06:25, 41.78767166666667, 41.78767166666667, 358.19, 355.32250605167883, 94.39, 0.0, @
2016/10/19 18:06:26, 41.78767166666667, 41.78767166666667, 358.06, 355.19250605167895, 251.7, 90.0, @
2016/10/19 18:06:27, 41.78767333333333, 41.78767333333333, 358.25, 355.382506051679, 221.82, 90.0, @
2016/10/19 18:06:28, 41.787675, 41.787675, 358.19, 355.32250605167883, 229.77, 90.0, @
2016/10/19 18:06:30, 41.78767666666667, 41.78767666666667, 358.25, 355.382506051679, 37.72, 90.0, @
2016/10/19 18:06:31, 41.78767666666667, 41.78767666666667, 357.31, 354.44250605167895, 189.4, 90.0, @
