Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2016/11/16 19:14:52, None, None, 11.0, 8.127327195587554, 0.0, 0.0, @
2016/11/16 19:14:53, None, None, 12.56, 9.687327195587613, 0.0, 0.0, @
2016/11/16 19:14:54, None, None, 4.06, 1.1873271955876135, 0.0, 0.0, @
2016/11/16 19:14:55, None, None, 13.56, 10.687327195587613, 0.0, 0.0, @
2016/11/16 19:14:56, None, None, 2.75, 359.87732719558755, 0.0, 0.0, @
2016/11/16 19:14:57, None, None, 22.62, 19.74732719558756, 0.0, 0.0, @
2016/11/16 19:14:58, None, None, 23.69, 20.81732719558761, 0.0, 0.0, @
2016/11/16 19:14:59, None, None, 25.37, 22.49732719558756, 0.0, 0.0, @
2016/11/16 19:15:00, None, None, 25.81, 22.937327195587613, 0.0, 0.0, @
2016/11/16 19:15:01, None, None, 26.5, 23.627327195587554, 0.0, 0.0, @
2016/11/16 19:15:02, None, None, 25.25, 22.377327195587554, 0.0, 0.0, @
2016/11/16 19:15:03, None, None, 25.19, 22.31732719558761, 0.0, 0.0, @
2016/11/16 19:15:04, None, None, 24.0, 21.127327195587554, 0.0, 0.0, @
2016/11/16 19:15:05, None, None, 28.19, 25.31732719558761, 0.0, 0.0, @
2016/11/16 19:15:06, None, None, 24.06, 21.187327195587613, 0.0, 0.0, @
2016/11/16 19:15:08, 41.786905, -88.35699666666666, 23.81, 20.937327195587613, 89.29, 90.0, @
2016/11/16 19:15:09, 41.786901666666665, -88.35699166666667, 23.19, 20.31732719558761, 108.78, 90.0, @
2016/11/16 19:15:10, 41.786901666666665, -88.35699666666666, 41.94, 39.06732719558761, 94.78, 90.0, @
2016/11/16 19:15:11, 41.786903333333335, -88.35700166666666, 60.5, 57.627327195587554, 358.96, 90.0, @
2016/11/16 19:15:12, 41.786901666666665, -88.35700333333334, 78.19, 75.31732719558761, 251.91, 90.0, @
2016/11/16 19:15:13, 41.7869, -88.357, 31.12, 28.24732719558756, 112.56, 90.0, @
2016/11/16 19:15:14, 41.78689833333333, -88.35699833333334, 82.12, 79.24732719558756, 255.76, 90.0, @
2016/11/16 19:15:15, 41.78689833333333, -88.356995, 39.44, 36.56732719558761, 97.76, 90.0, @
2016/11/16 19:15:16, 41.78689833333333, -88.35699166666667, 66.0, 63.127327195587554, 119.62, 90.0, @
2016/11/16 19:15:17, 41.78689833333333, -88.356995, 77.62, 74.74732719558756, 272.55, 90.0, @
2016/11/16 19:15:18, 41.78689833333333, -88.35699333333334, 86.37, 83.49732719558756, 121.31, 90.0, @
2016/11/16 19:15:19, 41.786895, -88.35699166666667, 91.81, 88.93732719558761, 175.6, 90.0, @
2016/11/16 19:15:20, 41.786895, -88.35699166666667, 92.44, 89.56732719558761, 175.6, 90.0, @
2016/11/16 19:15:21, 41.786895, -88.35699166666667, 92.62, 89.74732719558756, 175.6, 90.0, @
2016/11/16 19:15:22, 41.786895, -88.35699166666667, 92.69, 89.81732719558761, 175.6, 90.0, @
2016/11/16 19:15:23, 41.786895, -88.35699166666667, 92.69, 89.81732719558761, 175.6, 90.0, @
