Time, Latitude, Longitude, Heading, DOF Bearing, NMEA Bearing,Differential Bearing, Interval
2016/12/14 19:34:53, None, None, 0.0, 357.1221489814068, 0.0, 0.0, @
2016/12/14 19:34:54, None, None, 0.06, 357.1821489814067, 0.0, 0.0, @
2016/12/14 19:34:55, None, None, 0.19, 357.3121489814067, 0.0, 0.0, @
2016/12/14 19:34:56, None, None, 1.19, 358.3121489814067, 0.0, 0.0, @
2016/12/14 19:34:57, None, None, 353.81, 350.9321489814067, 0.0, 0.0, @
2016/12/14 19:34:58, None, None, 355.81, 352.9321489814067, 0.0, 0.0, @
2016/12/14 19:34:59, None, None, 356.38, 353.50214898140666, 0.0, 0.0, @
2016/12/14 19:35:00, None, None, 356.44, 353.56214898140684, 0.0, 0.0, @
2016/12/14 19:35:01, None, None, 356.56, 353.6821489814067, 0.0, 0.0, @
2016/12/14 19:35:02, None, None, 2.69, 359.8121489814067, 0.0, 0.0, @
2016/12/14 19:35:03, None, None, 356.94, 354.06214898140684, 0.0, 0.0, @
2016/12/14 19:35:04, None, None, 357.38, 354.50214898140666, 0.0, 0.0, @
2016/12/14 19:35:05, None, None, 328.25, 325.3721489814068, 0.0, 0.0, @
2016/12/14 19:35:06, None, None, 294.19, 291.31214898140684, 0.0, 0.0, @
2016/12/14 19:35:07, None, None, 64.19, 61.31214898140672, 0.0, 0.0, @
2016/12/14 19:35:16, None, None, 61.75, 58.87214898140678, 0.0, 0.0, @
2016/12/14 19:35:17, None, None, 105.5, 102.62214898140678, 0.0, 0.0, @
2016/12/14 19:35:18, None, None, 105.87, 102.99214898140679, 0.0, 0.0, @
2016/12/14 19:35:19, None, None, 105.94, 103.06214898140672, 0.0, 0.0, @
2016/12/14 19:35:20, None, None, 105.62, 102.74214898140679, 0.0, 0.0, @
2016/12/14 19:35:21, None, None, 105.81, 102.93214898140673, 0.0, 0.0, @
2016/12/14 19:35:22, None, None, 106.37, 103.49214898140679, 0.0, 0.0, @
2016/12/14 19:35:23, None, None, 106.12, 103.24214898140679, 0.0, 0.0, @
2016/12/14 19:35:24, None, None, 109.62, 106.74214898140679, 0.0, 0.0, @
2016/12/14 19:35:25, None, None, 136.19, 133.31214898140672, 0.0, 0.0, @
2016/12/14 19:35:26, None, None, 135.94, 133.06214898140672, 0.0, 0.0, @
2016/12/14 19:35:27, None, None, 138.13, 135.25214898140678, 0.0, 0.0, @
2016/12/14 19:35:28, None, None, 137.94, 135.06214898140672, 0.0, 0.0, @
2016/12/14 19:35:29, None, None, 137.38, 134.50214898140678, 0.0, 0.0, @
2016/12/14 19:35:30, None, None, 137.88, 135.00214898140678, 0.0, 0.0, @
2016/12/14 19:35:31, None, None, 138.69, 135.81214898140672, 0.0, 0.0, @
2016/12/14 19:35:32, None, None, 138.81, 135.93214898140673, 0.0, 0.0, @
2016/12/14 19:35:33, None, None, 139.5, 136.62214898140678, 0.0, 0.0, @
2016/12/14 19:35:34, None, None, 139.44, 136.56214898140672, 0.0, 0.0, @
2016/12/14 19:35:35, None, None, 139.69, 136.81214898140672, 0.0, 0.0, @
2016/12/14 19:35:36, None, None, 139.94, 137.06214898140672, 0.0, 0.0, @
2016/12/14 19:35:37, None, None, 139.56, 136.68214898140673, 0.0, 0.0, @
2016/12/14 19:35:38, None, None, 139.88, 137.00214898140678, 0.0, 0.0, @
2016/12/14 19:35:39, None, None, 139.5, 136.62214898140678, 0.0, 0.0, @
2016/12/14 19:35:40, None, None, 139.75, 136.87214898140678, 0.0, 0.0, @
2016/12/14 19:35:41, None, None, 139.63, 136.75214898140678, 0.0, 0.0, @
2016/12/14 19:35:42, None, None, 139.38, 136.50214898140678, 0.0, 0.0, @
2016/12/14 19:35:43, None, None, 139.81, 136.93214898140673, 0.0, 0.0, @
2016/12/14 19:35:44, None, None, 139.63, 136.75214898140678, 0.0, 0.0, @
2016/12/14 19:35:45, None, None, 139.13, 136.25214898140678, 0.0, 0.0, @
2016/12/14 19:35:46, None, None, 138.69, 135.81214898140672, 0.0, 0.0, @
2016/12/14 19:35:47, None, None, 139.25, 136.37214898140678, 0.0, 0.0, @
2016/12/14 19:35:48, None, None, 139.69, 136.81214898140672, 0.0, 0.0, @
2016/12/14 19:35:49, None, None, 140.13, 137.25214898140678, 0.0, 0.0, @
2016/12/14 19:35:50, None, None, 140.06, 137.18214898140673, 0.0, 0.0, @
2016/12/14 19:35:51, None, None, 140.0, 137.12214898140678, 0.0, 0.0, @
2016/12/14 19:35:52, None, None, 123.44, 120.56214898140672, 0.0, 0.0, @
2016/12/14 19:35:53, None, None, 124.19, 121.31214898140672, 0.0, 0.0, @
2016/12/14 19:35:54, None, None, 124.19, 121.31214898140672, 0.0, 0.0, @
2016/12/14 19:35:55, None, None, 124.62, 121.74214898140679, 0.0, 0.0, @
2016/12/14 19:35:56, None, None, 124.62, 121.74214898140679, 0.0, 0.0, @
2016/12/14 19:35:57, None, None, 124.75, 121.87214898140678, 0.0, 0.0, @
2016/12/14 19:35:58, None, None, 125.5, 122.62214898140678, 0.0, 0.0, @
2016/12/14 19:35:59, None, None, 125.19, 122.31214898140672, 0.0, 0.0, @
2016/12/14 19:36:00, None, None, 124.75, 121.87214898140678, 0.0, 0.0, @
2016/12/14 19:36:03, None, None, 124.37, 121.49214898140679, 0.0, 0.0, @
2016/12/14 19:36:04, None, None, 124.62, 121.74214898140679, 0.0, 0.0, @
2016/12/14 19:36:05, None, None, 125.44, 122.56214898140672, 0.0, 0.0, @
2016/12/14 19:36:06, None, None, 125.87, 122.99214898140679, 0.0, 0.0, @
2016/12/14 19:36:07, None, None, 126.69, 123.81214898140672, 0.0, 0.0, @
2016/12/14 19:36:08, None, None, 126.94, 124.06214898140672, 0.0, 0.0, @
2016/12/14 19:36:09, None, None, 127.25, 124.37214898140678, 0.0, 0.0, @
2016/12/14 19:36:10, None, None, 126.44, 123.56214898140672, 0.0, 0.0, @
2016/12/14 19:36:11, None, None, 127.0, 124.12214898140678, 0.0, 0.0, @
2016/12/14 19:36:12, None, None, 127.62, 124.74214898140679, 0.0, 0.0, @
2016/12/14 19:36:13, None, None, 127.19, 124.31214898140672, 0.0, 0.0, @
2016/12/14 19:36:22, None, None, 126.81, 123.93214898140673, 0.0, 0.0, @
2016/12/14 19:36:23, None, None, 141.25, 138.37214898140678, 0.0, 0.0, @
2016/12/14 19:36:24, 41.78713833333333, -88.356645, 141.06, 138.18214898140673, 345.37, 90.0, @
2016/12/14 19:36:25, 41.787175, -88.35671166666667, 141.0, 138.12214898140678, 350.88, 90.0, @
2016/12/14 19:36:26, 41.787198333333336, -88.35675333333333, 141.13, 138.25214898140678, 73.32, 90.0, @
2016/12/14 19:36:27, 41.78719666666667, -88.35674666666667, 140.38, 137.50214898140678, 69.04, 90.0, @
2016/12/14 19:36:28, 41.78719666666667, -88.35674833333333, 140.19, 137.31214898140672, 89.04, 90.0, @
2016/12/14 19:36:29, 41.787195, -88.356755, 140.69, 137.81214898140672, 130.89, 90.0, @
2016/12/14 19:36:30, 41.787193333333335, -88.35676, 141.0, 138.12214898140678, 128.11, 90.0, @
2016/12/14 19:36:31, 41.787193333333335, -88.356765, 140.31, 137.43214898140673, 64.11, 90.0, @
2016/12/14 19:36:32, 41.78719666666667, -88.35677666666666, 140.19, 137.31214898140672, 44.97, 90.0, @
2016/12/14 19:36:33, 41.787198333333336, -88.356785, 139.88, 137.00214898140678, 49.44, 90.0, @
2016/12/14 19:36:34, 41.787198333333336, -88.35679, 139.75, 136.87214898140678, 71.54, 90.0, @
2016/12/14 19:36:35, 41.78719666666667, -88.35679166666667, 140.19, 137.31214898140672, 68.53, 90.0, @
2016/12/14 19:36:36, 41.787195, -88.35679833333333, 139.56, 136.68214898140673, 93.04, 90.0, @
2016/12/14 19:36:37, 41.787195, -88.35680166666667, 139.06, 136.18214898140673, 108.74, 90.0, @
2016/12/14 19:36:38, 41.787193333333335, -88.35680333333333, 139.5, 136.62214898140678, 89.98, 90.0, @
2016/12/14 19:36:39, 41.78718833333333, -88.35680666666667, 139.75, 136.87214898140678, 108.42, 90.0, @
2016/12/14 19:36:40, 41.78718666666666, -88.35681, 140.19, 137.31214898140672, 94.72, 90.0, @
2016/12/14 19:36:41, 41.78718333333333, -88.35680833333333, 140.19, 137.31214898140672, 78.82, 90.0, @
2016/12/14 19:36:42, 41.78718333333333, -88.35680833333333, 140.31, 137.43214898140673, 67.1, 90.0, @
2016/12/14 19:36:43, 41.78718333333333, -88.35680666666667, 140.25, 137.37214898140678, 43.44, 90.0, @
2016/12/14 19:36:44, 41.78718333333333, -88.35680833333333, 140.56, 137.68214898140673, 355.46, 90.0, @
2016/12/14 19:36:45, 41.78718166666667, -88.35680666666667, 140.63, 137.75214898140678, 82.67, 90.0, @
2016/12/14 19:36:46, 41.78718166666667, -88.35680333333333, 140.38, 137.50214898140678, 106.5, 90.0, @
2016/12/14 19:36:47, 41.78718333333333, -88.3568, 140.69, 137.81214898140672, 63.63, 90.0, @
