0.00, 40.00, 106.94
0.00, 40.20, 106.94
0.00, 40.40, 106.94
0.00, 40.60, 106.94
0.00, 40.80, 106.94
0.00, 41.00, 106.94
0.00, 41.20, 106.94
0.00, 41.40, 106.94
0.00, 41.60, 97.86
0.00, 41.80, 97.86
0.00, 42.00, 97.86
0.00, 42.20, 97.86
0.00, 42.40, 97.86
0.00, 42.60, 97.86
0.00, 42.80, 97.86
0.00, 43.00, 97.86
0.00, 43.20, 97.86
0.00, 43.40, 97.86
0.00, 43.60, 97.86
0.00, 43.80, 97.86
0.00, 44.00, 97.69
0.00, 44.20, 97.69
0.00, 44.40, 97.69
0.00, 44.60, 97.69
0.00, 44.80, 97.69
0.00, 45.00, 97.69
0.00, 45.20, 97.69
0.00, 45.40, 97.69
0.00, 45.60, 97.69
0.00, 45.80, 97.69
0.00, 46.00, 97.69
0.00, 46.20, 97.69
0.00, 46.40, 97.69
0.00, 46.60, 97.69
0.00, 46.80, 97.69
0.00, 47.00, 97.69
0.00, 47.20, 97.69
0.00, 47.40, 97.69
0.00, 47.60, 91.95
0.00, 47.80, 91.95
0.00, 48.00, 91.95
0.00, 48.20, 91.95
0.00, 48.40, 91.95
0.00, 48.60, 91.95
0.00, 48.80, 94.65
0.00, 49.00, 94.65
0.00, 49.20, 94.65
0.00, 49.40, 92.44
0.00, 49.60, 92.44
0.00, 49.80, 92.44
0.00, 50.00, 92.44
0.00, 50.20, 92.44
0.00, 50.40, 92.44
0.00, 50.60, 92.44
0.00, 50.80, 92.44
0.00, 51.00, 92.44
0.00, 51.20, 92.44
0.00, 51.40, 92.44
0.00, 51.60, 92.44
0.00, 51.80, 92.44
0.00, 52.00, 92.44
0.00, 52.20, 92.44
0.00, 52.40, 92.44
0.00, 52.60, 92.44
0.00, 52.80, 92.44
0.00, 53.00, 92.44
0.00, 53.20, 92.44
0.00, 53.40, 92.38
0.00, 53.60, 92.38
0.00, 53.80, 92.38
0.00, 54.00, 92.38
0.00, 54.20, 92.38
0.00, 54.40, 92.38
0.00, 54.60, 92.38
0.00, 54.80, 91.58
0.00, 55.00, 91.58
0.00, 55.20, 91.58
0.00, 55.40, 91.58
0.00, 55.60, 91.58
0.00, 55.80, 91.58
0.00, 56.00, 91.58
0.00, 56.20, 91.58
0.00, 56.40, 91.58
0.00, 56.60, 91.58
0.00, 56.80, 91.58
0.00, 57.00, 91.58
0.00, 57.20, 91.58
0.00, 57.40, 90.23
0.00, 57.60, 90.23
0.00, 57.80, 90.23
0.00, 58.00, 90.23
0.00, 58.20, 90.17
0.00, 58.40, 90.17
0.00, 58.60, 90.17
0.00, 58.80, 90.17
0.00, 59.00, 90.17
0.00, 59.20, 90.17
0.00, 59.40, 90.17
0.00, 59.60, 90.17
0.00, 59.80, 90.17
0.00, 60.00, 90.17
0.00, 60.20, 90.17
0.00, 60.40, 90.17
0.00, 60.60, 90.17
0.00, 60.80, 90.17
0.00, 61.00, 90.17
0.00, 61.20, 90.17
0.00, 61.40, 90.17
0.00, 61.60, 90.17
0.00, 61.80, 90.17
0.00, 62.00, 90.17
0.00, 62.20, 90.92
0.00, 62.40, 90.67
0.00, 62.60, 90.67
0.00, 62.80, 90.67
0.00, 63.00, 90.67
0.00, 63.20, 90.67
0.00, 63.40, 90.67
0.00, 63.60, 90.67
0.00, 63.80, 90.67
0.00, 64.00, 90.67
0.00, 64.20, 90.67
0.00, 64.40, 90.67
0.00, 64.60, 90.67
0.00, 64.80, 90.67
0.00, 65.00, 90.67
0.00, 65.20, 90.67
0.00, 65.40, 90.67
0.00, 65.60, 90.67
0.00, 65.80, 90.67
0.00, 66.00, 90.67
0.00, 66.20, 90.67
0.00, 66.40, 90.67
0.00, 66.60, 90.67
0.00, 66.80, 90.67
0.00, 67.00, 90.67
0.00, 67.20, 90.67
0.00, 67.40, 90.67
0.00, 67.60, 90.67
0.00, 67.80, 90.42
0.00, 68.00, 90.42
0.00, 68.20, 90.42
0.00, 68.40, 86.14
0.00, 68.60, 86.14
0.00, 68.80, 86.14
0.00, 69.00, 86.14
0.00, 69.20, 86.14
0.00, 69.40, 86.14
0.00, 69.60, 86.14
0.00, 69.80, 86.14
0.00, 70.00, 86.14
0.00, 70.20, 86.14
0.00, 70.40, 86.14
0.00, 70.60, 86.14
0.00, 70.80, 86.14
0.00, 71.00, 86.14
0.00, 71.20, 86.14
0.00, 71.40, 86.14
0.00, 71.60, 86.14
0.00, 71.80, 86.14
0.00, 72.00, 86.14
0.00, 72.20, 86.14
0.00, 72.40, 86.14
0.00, 72.60, 86.14
0.00, 72.80, 86.14
0.00, 73.00, 86.05
0.00, 73.20, 82.58
0.00, 73.40, 82.58
0.00, 73.60, 82.58
0.00, 73.80, 82.58
0.00, 74.00, 82.58
0.00, 74.20, 82.58
0.00, 74.40, 82.58
0.00, 74.60, 82.58
0.00, 74.80, 82.58
0.00, 75.00, 82.58
0.00, 75.20, 82.58
0.00, 75.40, 82.58
0.00, 75.60, 82.58
0.00, 75.80, 82.58
0.00, 76.00, 82.58
0.00, 76.20, 82.58
0.00, 76.40, 82.58
0.00, 76.60, 82.58
0.00, 76.80, 82.58
0.00, 77.00, 81.76
0.00, 77.20, 81.76
0.00, 77.40, 81.76
0.00, 77.60, 81.76
0.00, 77.80, 81.76
0.00, 78.00, 81.76
0.00, 78.20, 81.76
0.00, 78.40, 81.76
0.00, 78.60, 81.76
0.00, 78.80, 81.76
0.00, 79.00, 81.76
0.00, 79.20, 81.76
0.00, 79.40, 81.76
0.00, 79.60, 81.76
