Time,Lat,Lon,Heading
2016/7/27 15:30:28,41.78763666666666,-88.35591333333333,142.80007785368784
2016/7/27 15:30:30,41.787615,-88.35592333333334,141.4900892044175
2016/7/27 15:30:32,41.78759666666666,-88.35592666666666,144.05009471975447
2016/7/27 15:30:34,41.78758,-88.35592666666666,140.99009731739616
2016/7/27 15:30:36,41.78756166666667,-88.35592333333334,143.62009751687327
2016/7/27 15:30:38,41.78754333333333,-88.35592333333334,146.37010037427342
2016/7/27 15:30:40,41.787525,-88.35593333333334,144.55011120544222
2016/7/27 15:30:42,41.78749833333333,-88.35593333333334,142.55011536164628
2016/7/27 15:30:44,41.78748333333333,-88.35592166666666,141.99010839678036
2016/7/27 15:30:46,41.78746166666666,-88.35591833333334,141.6801091157699
2016/7/27 15:30:48,41.78743666666666,-88.35591,142.3001063674006
2016/7/27 15:30:50,41.78741,-88.35591166666667,141.37011185254883
2016/7/27 15:30:52,41.78738833333333,-88.35591333333333,138.99011655840553
2016/7/27 15:30:54,41.78736833333333,-88.355915,146.30012100449585
2016/7/27 15:30:56,41.787345,-88.35591666666667,140.12012597010212
2016/7/27 15:30:58,41.78732833333333,-88.35591666666667,139.6201285677043
2016/7/27 15:31:00,41.78730833333333,-88.35591166666667,139.05012769795172
2016/7/27 15:31:02,41.78729,-88.355915,135.37013321322212
2016/7/27 15:31:04,41.78726666666666,-88.35592166666666,135.1201421656774
2016/7/27 15:31:06,41.78724333333333,-88.35593166666665,135.49015377603496
2016/7/27 15:31:08,41.78722333333333,-88.35594166666667,134.99016486686565
2016/7/27 15:31:10,41.78720166666667,-88.35594333333333,138.62016957266965
2016/7/27 15:31:12,41.78717833333333,-88.35594666666667,141.7401758671795
2016/7/27 15:31:14,41.78715,-88.355945,139.43017895408968
2016/7/27 15:31:16,41.78712333333333,-88.355945,133.24018311019032
2016/7/27 15:31:18,41.7871,-88.35595,131.80019073363084
2016/7/27 15:31:20,41.78707833333333,-88.35594833333333,136.55019278149865
2016/7/27 15:31:21,41.355,-88.787,139.81
2016/7/27 15:31:23,41.78705833333333,-88.35595333333333,91.11019988541521
2016/7/27 15:31:25,41.787049999999994,-88.35594666666667,98.55019586838223
2016/7/27 15:31:27,41.787045,-88.35594333333333,98.24019398974346
2016/7/27 15:31:29,41.78703833333333,-88.35592,93.43017642344361
2016/7/27 15:31:31,41.787035,-88.355895,95.5501570086862
2016/7/27 15:31:33,41.78703333333333,-88.35587,94.490137334176
2016/7/27 15:31:35,41.787035,-88.355845,93.24011714015475
2016/7/27 15:31:37,41.78703833333333,-88.35582,99.30009668637635
2016/7/27 15:31:39,41.78704333333334,-88.35580666666667,102.74008527549586
2016/7/27 15:31:41,41.355,-88.787,113.37
2016/7/27 15:31:42,41.355,-88.787,113.37
2016/7/27 15:31:44,41.787045,-88.35575833333331,123.80004647616066
2016/7/27 15:31:46,41.78703166666666,-88.355735,129.74002994892334
2016/7/27 15:31:48,41.78701833333333,-88.355715,128.5500160795939
2016/7/27 15:31:51,41.78697666666667,-88.355685,139.04999865248485
2016/7/27 15:31:53,41.78695,-88.35567,149.48999084809438
2016/7/27 15:31:55,41.78693666666667,-88.355655,148.11998096563408
2016/7/27 15:31:57,41.78692166666666,-88.355645,155.0499753297804
2016/7/27 15:31:59,41.78690833333333,-88.355635,151.11996943416938
2016/7/27 15:32:01,41.78689166666667,-88.35562333333333,147.79996272913183
2016/7/27 15:32:03,41.78687166666667,-88.35561999999999,149.86996318834807
2016/7/27 15:32:05,41.78685666666666,-88.35561666666666,149.36996286828568
2016/7/27 15:32:07,41.78683499999999,-88.35562166666666,146.92997023198558
2016/7/27 15:32:09,41.78681833333333,-88.35562166666666,151.11997282956796
2016/7/27 15:32:11,41.78680333333333,-88.35562166666666,149.92997516738976
2016/7/27 15:32:13,41.78678666666666,-88.35561833333334,145.79997510707753
2016/7/27 15:32:15,41.78676666666666,-88.35561666666666,148.2399768952231
2016/7/27 15:32:17,41.78674,-88.355625,153.17998769605558
2016/7/27 15:32:19,41.78671333333333,-88.35562833333333,153.67999451004593
2016/7/27 15:32:21,41.786685,-88.35562833333333,150.79999892589763
2016/7/27 15:32:23,41.78666,-88.35562833333333,149.8700028222307
2016/7/27 15:32:25,41.78664333333333,-88.355635,152.87001073554904
2016/7/27 15:32:27,41.78661833333334,-88.35563833333333,153.1200172897517
2016/7/27 15:32:29,41.78658666666666,-88.355645,150.37002754084233
2016/7/27 15:32:31,41.786565,-88.35564833333333,146.62003357551868
2016/7/27 15:32:33,41.786545,-88.35565333333334,149.80004067937506
2016/7/27 15:32:35,41.78652333333333,-88.35565166666666,147.05004272722115
2016/7/27 15:32:37,41.78650833333333,-88.35565166666666,141.68004506499304
2016/7/27 15:32:39,41.78649166666667,-88.35565166666666,136.74004766251477
2016/7/27 15:32:42,41.786465,-88.35564166666667,121.49004384491737
2016/7/27 15:32:44,41.78644499999999,-88.35562666666665,125.37003500150182
2016/7/27 15:32:45,41.355,-88.787,128.63
2016/7/27 15:32:48,41.78641,-88.35558833333333,119.99000989074675
2016/7/27 15:32:50,41.78639833333333,-88.35556666666666,124.86999443284222
2016/7/27 15:32:52,41.786385,-88.35555166666667,144.04998455043918
2016/7/27 15:32:54,41.786375,-88.355525,150.04996484598752
2016/7/27 15:32:56,41.786365,-88.35550833333333,146.48995311515358
2016/7/27 15:32:58,41.78635333333333,-88.3555,143.61994828875058
2016/7/27 15:33:00,41.78633833333333,-88.35549666666667,141.1799479686582
2016/7/27 15:33:02,41.78632166666665,-88.355495,140.29994923725172
2016/7/27 15:33:04,41.78630666666667,-88.35549,136.42994758822334
2016/7/27 15:33:06,41.78629166666666,-88.35548666666666,141.8699472681281
2016/7/27 15:33:08,41.786269999999995,-88.35548666666666,140.86995064490617
2016/7/27 15:33:10,41.78624333333333,-88.35548833333333,141.42995612986658
2016/7/27 15:33:12,41.78622166666667,-88.35548833333333,140.54995950663377
2016/7/27 15:33:14,41.78619166666667,-88.35548666666666,138.42996285321868
2016/7/27 15:33:16,41.78616666666667,-88.35549166666667,139.2399707362677
2016/7/27 15:33:18,41.78614333333333,-88.35549166666667,139.86997437276722
2016/7/27 15:33:20,41.78612166666666,-88.35548666666666,140.929973762723
2016/7/27 15:33:22,41.78609999999999,-88.35548833333333,141.29997846839362
2016/7/27 15:33:24,41.78607833333333,-88.35548666666666,138.98998051620126
2016/7/27 15:33:26,41.78605166666666,-88.35549,135.7399873300348
2016/7/27 15:33:28,41.78602833333333,-88.35549166666667,125.54999229543579
2016/7/27 15:33:30,41.78600833333333,-88.35548666666666,125.11999142562674
2016/7/27 15:33:32,41.78598666666666,-88.35548,126.61998948663717
2016/7/27 15:33:34,41.78597333333333,-88.35547666666666,123.54998890676305
2016/7/27 15:33:36,41.78596833333334,-88.35546,121.42997639674273
2016/7/27 15:33:38,41.78595833333333,-88.35543666666666,124.73995935026488
2016/7/27 15:33:41,41.78596,-88.35539833333333,136.11992852522278
2016/7/27 15:33:43,41.78596,-88.35537166666667,131.86990726241135
2016/7/27 15:33:45,41.78596,-88.35534666666666,131.79988732852703
2016/7/27 15:33:47,41.78596166666666,-88.35532,128.92986580596815
2016/7/27 15:33:49,41.78595666666666,-88.35529333333334,123.17984532241394
2016/7/27 15:33:51,41.78596,-88.355265,126.9898222111813
2016/7/27 15:33:53,41.785965,-88.35524166666667,126.04980282697132
2016/7/27 15:33:55,41.78596666666667,-88.355215,127.54978130441445
2016/7/27 15:33:57,41.78596833333334,-88.355185,121.29975712400764
2016/7/27 15:33:59,41.78597333333333,-88.35515833333334,126.36973508194319
2016/7/27 15:34:01,41.78597333333333,-88.35513333333333,121.3597151480663
2016/7/27 15:34:03,41.78597666666667,-88.355105,123.03969203682989
2016/7/27 15:34:04,41.78597833333333,-88.35509166666667,122.54968114567392
2016/7/27 15:34:06,41.78598,-88.35507,132.54966360989266
2016/7/27 15:34:08,41.78598333333333,-88.35506,129.6796551168297
2016/7/27 15:34:10,41.78598333333333,-88.35505833333333,160.4896537879047
2016/7/27 15:34:12,41.78599,-88.35505166666667,213.48964743317737
2016/7/27 15:34:14,41.78599,-88.35504166666666,217.9896394596266
2016/7/27 15:34:16,41.78599166666667,-88.35502666666666,217.17962723954346
2016/7/27 15:34:18,41.78599,-88.35501333333333,218.42961686790068
2016/7/27 15:34:20,41.78599,-88.35499166666666,209.92959959187613
2016/7/27 15:34:22,41.785985,-88.35497499999998,214.92958708190272
2016/7/27 15:34:24,41.78598333333333,-88.35496,216.989575381339
2016/7/27 15:34:26,41.785985,-88.35494,216.04955917448427
2016/7/27 15:34:28,41.78598166666666,-88.35492666666666,216.73954906260647
2016/7/27 15:34:30,41.78597333333333,-88.35491166666667,215.11953840108484
2016/7/27 15:34:32,41.78596833333334,-88.35489166666665,214.5495232332743
2016/7/27 15:34:34,41.78596999999999,-88.354865,221.11950171072914
2016/7/27 15:34:36,41.78597666666667,-88.35483666666667,219.5494780799765
2016/7/27 15:34:38,41.78598,-88.35480833333334,216.48945496874433
2016/7/27 15:34:40,41.78598166666666,-88.35478166666667,221.179433446198
2016/7/27 15:34:42,41.78598333333333,-88.35475333333333,213.17941059472815
2016/7/27 15:34:44,41.78598333333333,-88.35472833333333,214.73939066087033
