15:07:18.000, 41.787728333333334, -88.35606166666666, 175.71989411799842
15:07:19.000, 41.78772166666667, -88.35606333333334, 175.71989411799842
15:07:20.000, 41.78771666666667, -88.356065, 175.71989411799842
15:07:21.000, 41.78771666666667, -88.35606333333334, 175.71989411799842
15:07:22.000, 41.787715, -88.356065, 175.71989411799842
15:07:23.000, 41.787715, -88.356065, 175.71989411799842
15:07:24.000, 41.78771166666667, -88.356065, 175.71989411799842
15:07:25.000, 41.787705, -88.35606666666666, 175.71989411799842
15:07:26.000, 41.78769666666667, -88.356065, 175.71989411799842
15:07:27.000, 41.787686666666666, -88.356065, 175.71989411799842
15:07:28.000, 41.787675, -88.356065, 175.71989411799842
15:07:29.000, 41.787661666666665, -88.35606333333334, 175.71989411799842
15:07:30.000, 41.78765166666667, -88.35606333333334, 175.71989411799842
15:07:31.000, 41.78764, -88.35606166666666, 175.71989411799842
15:07:32.000, 41.78763, -88.35606, 175.71989411799842
15:07:33.000, 41.787616666666665, -88.35606, 175.71989411799842
15:07:34.000, 41.787605, -88.35606, 175.71989411799842
15:07:35.000, 41.787593333333334, -88.35606, 175.71989411799842
15:07:36.000, 41.78758333333333, -88.35606, 175.71989411799842
15:07:37.000, 41.787571666666665, -88.35606, 175.71989411799842
15:07:38.000, 41.78756166666667, -88.35606, 175.71989411799842
15:07:39.000, 41.78755, -88.35605833333334, 175.71989411799842
15:07:40.000, 41.78753833333333, -88.35606, 175.71989411799842
15:07:41.000, 41.787526666666665, -88.35606, 77.71989411799586
15:07:43.000, 41.78750333333333, -88.35606, 175.71989411799586
15:07:44.000, 41.78749166666667, -88.35605833333334, 175.71989411799586
15:07:45.000, 41.787481666666665, -88.35606, 175.71989411799586
15:07:46.000, 41.78747166666667, -88.35606, 175.71989411799586
15:07:47.000, 41.78746, -88.35606166666666, 175.71989411799586
15:07:48.000, 41.78744833333333, -88.35606, 175.71989411799586
15:07:49.000, 41.787436666666665, -88.35606, 175.71989411799586
15:07:50.000, 41.78742833333333, -88.35605833333334, 175.71989411799586
15:07:51.000, 41.787418333333335, -88.35605666666666, 175.71989411799586
15:07:52.000, 41.78740833333333, -88.356055, 175.71989411799586
15:07:53.000, 41.787396666666666, -88.35605666666666, 175.71989411799586
15:07:54.000, 41.787385, -88.35605666666666, 175.71989411799586
15:07:55.000, 41.787373333333335, -88.35605666666666, 175.71989411799586
15:07:56.000, 41.78736166666667, -88.35605833333334, 175.71989411799586
15:07:57.000, 41.78735, -88.35606, 175.71989411799586
15:07:58.000, 41.78733833333333, -88.35605833333334, 175.71989411799586
15:07:59.000, 41.787328333333335, -88.35606, 175.71989411799586
15:08:00.000, 41.78731666666667, -88.35606, 175.71989411799586
15:08:01.000, 41.787305, -88.35605833333334, 175.71989411799586
15:08:02.000, 41.787295, -88.35605833333334, 175.71989411799586
15:08:03.000, 41.787285, -88.35605666666666, 175.71989411799586
15:08:04.000, 41.78727333333333, -88.356055, 175.71989411799586
15:08:05.000, 41.787261666666666, -88.356055, 175.71989411799586
15:08:06.000, 41.78725166666667, -88.35605666666666, 175.71989411799586
15:08:08.000, 41.78723, -88.35605666666666, 175.71989411799586
15:08:09.000, 41.787218333333335, -88.356055, 175.71989411799586
15:08:10.000, 41.78720833333333, -88.356055, 175.71989411799586
15:08:11.000, 41.787198333333336, -88.35605333333334, 175.71989411799586
15:08:12.000, 41.78718666666666, -88.35605333333334, 175.71989411799586
15:08:13.000, 41.78718666666666, -88.35605333333334, 175.71989411799586
15:08:14.000, 41.78716333333333, -88.356055, 175.71989411799586
15:08:15.000, 41.78715166666667, -88.356055, 175.71989411799586
15:08:16.000, 41.78715166666667, -88.356055, 175.71989411799586
